model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
lmatrix,vulnerability_descending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,133
lmatrix,size_descending,1,20,0.1225,2,0.8471797113628179,3.0,3.0,0.7429421228290216,1.6723162829285505,1.5,1.0,0.48854961832061067,0.5,134
lmatrix,motility_descending,1,20,0.1875,2,0.8352085827816681,3.9000000000000012,3.0,1.1890337125542922,1.1667919732205607,2.8,-0.39805825242718446,-0.016166281755196306,0.5,135
lmatrix,tiering_descending,1,20,0.1925,2,0.8507416783815946,3.874999999999999,3.0,0.9728632841786597,1.281568465843045,2.9,-0.2605042016806723,0.22580645161290322,0.5,136
lmatrix,calcification_descending,1,20,0.1875,2,0.8666292972446208,4.0133333333333345,3.0,1.1176416272748364,1.140841999505741,2.8,-0.41935483870967744,0.016867469879518072,0.5,137
lmatrix,generality_ascending,1,25,0.1648,2,0.8220293691924595,4.000000000000002,3.0,1.077115808455833,1.3410422979787435,3.16,-0.5700934579439252,0.17195767195767195,0.5000000000000001,138
lmatrix,vulnerability_ascending,1,20,0.175,2,0.8472421461274442,3.454545454545454,3.0,1.0217821040216053,1.1143049930855857,2.55,0.4492753623188406,0.05707196029776675,0.5,139
lmatrix,size_ascending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,140
lmatrix,motility_ascending,1,20,0.2125,2,0.8303845466888483,3.883333333333334,3.0,0.931451302954694,1.1549108088969517,3.3,-0.4700854700854701,0.16597510373443983,0.5,141
lmatrix,tiering_ascending,1,20,0.2125,2,0.8151074247454764,3.9027777777777777,3.0,0.8931231229602921,1.1848002335907364,3.3,-0.4608695652173913,0.2139917695473251,0.5,142
lmatrix,calcification_ascending,1,20,0.2125,2,0.8512471700790923,3.888095238095239,3.0,0.9283177320787638,1.1523850304576477,3.3,-0.36764705882352944,0.17167381974248927,0.5,143
lmatrix,random,1,20,0.2525,2,0.8419805837695546,3.8349206349206364,3.0,1.0188124129275127,0.8363722993052868,4.1,-0.517948717948718,-0.15355805243445692,0.5,144
lmatrix,generality_descending,1,20,0.1125,2,0.8626636137441056,3.0,3.0,0.7191793749540683,1.771186611934213,1.3,1.0,0.5431034482758621,0.5,145
lmatrix,vulnerability_descending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,146
