id,model,richness,connectance,complexity,distance,basal,top,S1,S2,S4,S5
Powder,bodymassratio,23,0.12476370510396975,0.9097326159202038,4.0,4.0,4.0,154.0,38.0,70.0,78.0
Stony,adbm,26,0.07544378698224852,0.8609019299940213,2.0,16.0,5.0,37.0,0.0,90.0,168.0
Stony,niche,26,0.10355029585798817,0.9075847130089219,2.0,7.0,2.0,76.0,20.0,76.0,129.0
Stony,bodymassratio,26,0.14940828402366865,0.9011150430259253,4.0,3.0,4.0,294.0,51.0,190.0,191.0
Sutton,adbm,24,0.0954861111111111,0.9008325044054147,2.0,9.0,3.0,50.0,10.0,85.0,170.0
Sutton,niche,24,0.10243055555555555,0.9103402128853091,2.0,9.0,3.0,35.0,22.0,49.0,98.0
Sutton,bodymassratio,24,0.14930555555555555,0.894289450509346,4.0,3.0,2.0,181.0,34.0,149.0,195.0
Venlaw,adbm,22,0.04338842975206612,0.9761837041819826,2.0,18.0,5.0,15.0,4.0,0.0,48.0
Venlaw,niche,22,0.13636363636363635,0.8931877920252486,2.0,3.0,4.0,45.0,34.0,86.0,87.0
Venlaw,bodymassratio,22,0.09710743801652892,0.9412141111733133,6.0,4.0,3.0,87.0,10.0,40.0,41.0
AkatoreB,adbm,15,0.07555555555555556,0.8651262860465199,1.0,7.0,10.0,9.0,4.0,23.0,10.0
AkatoreB,niche,15,0.035555555555555556,0.8992293583618514,2.0,12.0,8.0,10.0,0.0,1.0,11.0
AkatoreB,bodymassratio,15,0.16444444444444445,0.9064594248948739,3.0,6.0,2.0,50.0,13.0,35.0,52.0
Berwick,adbm,25,0.04,0.8474798534272819,2.0,21.0,11.0,3.0,1.0,13.0,77.0
Berwick,niche,25,0.0768,0.9256849785490746,2.0,8.0,4.0,47.0,7.0,52.0,64.0
Berwick,bodymassratio,25,0.1472,0.878977101944056,3.0,5.0,3.0,235.0,52.0,160.0,140.0
Blackrock,adbm,21,0.10657596371882086,0.8685132319612526,1.0,5.0,14.0,23.0,19.0,159.0,48.0
Blackrock,niche,21,0.15419501133786848,0.8932739326569916,2.0,5.0,0.0,18.0,11.0,18.0,53.0
Blackrock,bodymassratio,21,0.1383219954648526,0.9161832546054962,3.0,3.0,3.0,106.0,22.0,82.0,109.0
Broad,adbm,25,0.112,0.8481501132989735,2.0,13.0,3.0,47.0,30.0,186.0,165.0
Broad,niche,25,0.1184,0.910684280816828,1.0,5.0,0.0,23.0,12.0,28.0,39.0
Broad,bodymassratio,25,0.1184,0.8981244681362057,4.0,6.0,4.0,160.0,16.0,131.0,146.0
Canton,adbm,23,0.13988657844990549,0.7898631107119297,2.0,13.0,8.0,30.0,11.0,212.0,246.0
Canton,niche,23,0.07750472589792061,0.9474422334976826,2.0,10.0,3.0,12.0,5.0,24.0,52.0
Canton,bodymassratio,23,0.14744801512287334,0.8659284986080257,3.0,4.0,7.0,203.0,30.0,151.0,119.0
Catlins,adbm,20,0.0725,0.8857106316963214,2.0,14.0,2.0,19.0,3.0,14.0,68.0
Catlins,niche,20,0.09,0.9358231087856501,2.0,5.0,0.0,20.0,5.0,5.0,23.0
Catlins,bodymassratio,20,0.11,0.9063383611721116,2.0,4.0,5.0,87.0,15.0,37.0,37.0
Dempsters,adbm,33,0.11019283746556474,0.8887621935365756,2.0,8.0,7.0,295.0,13.0,323.0,313.0
Dempsters,niche,33,0.10101010101010101,0.8936980641431459,2.0,7.0,5.0,62.0,32.0,47.0,168.0
Dempsters,bodymassratio,33,0.0945821854912764,0.8962841047443737,3.0,9.0,8.0,288.0,53.0,161.0,202.0
German,adbm,19,0.12742382271468145,0.889025690278168,2.0,7.0,3.0,55.0,14.0,77.0,69.0
German,niche,19,0.04986149584487535,0.9602633782112627,2.0,10.0,6.0,13.0,1.0,4.0,15.0
German,bodymassratio,19,0.09141274238227147,0.9174063345875522,3.0,5.0,8.0,38.0,5.0,39.0,33.0
Healy,adbm,19,0.16066481994459833,0.8910742605766868,2.0,4.0,3.0,89.0,18.0,89.0,120.0
Healy,niche,19,0.10526315789473684,0.9209532343121335,1.0,5.0,3.0,19.0,9.0,7.0,10.0
Healy,bodymassratio,19,0.12742382271468145,0.9311932476301451,1.0,2.0,2.0,95.0,15.0,40.0,38.0
Kyeburn,adbm,20,0.1075,0.8661860730456318,2.0,9.0,5.0,35.0,13.0,73.0,72.0
Kyeburn,niche,20,0.09,0.9249055319210192,2.0,11.0,2.0,22.0,4.0,10.0,28.0
Kyeburn,bodymassratio,20,0.1425,0.9043169795477721,5.0,2.0,3.0,130.0,19.0,60.0,70.0
Little,adbm,15,0.06666666666666667,0.782722430853702,2.0,10.0,11.0,0.0,0.0,24.0,17.0
Little,niche,15,0.10222222222222223,0.8862200427288615,2.0,7.0,5.0,1.0,10.0,8.0,15.0
Little,bodymassratio,15,0.10666666666666667,0.9264596340996043,3.0,5.0,5.0,29.0,5.0,22.0,27.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.046875,0.971355489030742,2.0,8.0,9.0,2.0,0.0,3.0,2.0
Narrowdale,bodymassratio,16,0.11328125,0.9232757637802822,3.0,3.0,4.0,39.0,9.0,16.0,33.0
NorthCol,adbm,22,0.10537190082644628,0.8370926872614153,2.0,10.0,11.0,45.0,23.0,105.0,76.0
NorthCol,niche,22,0.08264462809917356,0.9366225827086326,2.0,11.0,0.0,21.0,5.0,19.0,36.0
NorthCol,bodymassratio,22,0.1384297520661157,0.8974206592710665,3.0,6.0,4.0,101.0,35.0,101.0,130.0
Powder,adbm,23,0.12098298676748583,0.8993687557799438,2.0,12.0,3.0,96.0,15.0,74.0,174.0
Powder,niche,23,0.0831758034026465,0.94397189590757,2.0,5.0,4.0,21.0,2.0,12.0,29.0
Powder,bodymassratio,23,0.13043478260869565,0.8999134673274385,4.0,5.0,4.0,162.0,41.0,71.0,89.0
Stony,adbm,26,0.07544378698224852,0.8647030236534438,2.0,16.0,7.0,30.0,2.0,103.0,139.0
Stony,niche,26,0.11834319526627218,0.8801784399579878,2.0,8.0,5.0,58.0,23.0,54.0,72.0
Stony,bodymassratio,26,0.15828402366863906,0.8936691703758858,4.0,3.0,4.0,321.0,62.0,201.0,215.0
Sutton,adbm,24,0.09895833333333333,0.881048114449722,2.0,10.0,3.0,59.0,16.0,75.0,191.0
Sutton,niche,24,0.078125,0.957445479492405,2.0,9.0,3.0,29.0,3.0,32.0,47.0
Sutton,bodymassratio,24,0.15625,0.8801668923424799,1.0,3.0,2.0,209.0,36.0,165.0,192.0
Venlaw,adbm,22,0.03925619834710744,0.9562475376709862,2.0,18.0,8.0,10.0,5.0,0.0,38.0
Venlaw,niche,22,0.11570247933884298,0.8977816665335773,3.0,7.0,2.0,43.0,27.0,44.0,43.0
Venlaw,bodymassratio,22,0.10330578512396695,0.9228823621539417,4.0,6.0,3.0,97.0,10.0,50.0,56.0
AkatoreB,adbm,15,0.07111111111111111,0.8925160100609322,1.0,7.0,10.0,8.0,4.0,18.0,7.0
AkatoreB,niche,15,0.09777777777777778,0.9459836483226496,3.0,4.0,1.0,7.0,2.0,7.0,1.0
AkatoreB,bodymassratio,15,0.16,0.892442521890169,3.0,5.0,2.0,38.0,7.0,45.0,55.0
Berwick,adbm,25,0.0368,0.8998775163231799,2.0,21.0,11.0,3.0,1.0,10.0,63.0
Berwick,niche,25,0.1408,0.8740928293358977,2.0,5.0,1.0,31.0,13.0,26.0,95.0
Berwick,bodymassratio,25,0.1392,0.8866609524557993,3.0,5.0,4.0,221.0,49.0,140.0,137.0
Blackrock,adbm,21,0.10430839002267574,0.859002340697922,1.0,5.0,14.0,20.0,20.0,163.0,36.0
Blackrock,niche,21,0.12244897959183673,0.9282529543180104,2.0,4.0,5.0,43.0,5.0,48.0,70.0
Blackrock,bodymassratio,21,0.14285714285714285,0.8916533316998773,3.0,3.0,3.0,126.0,17.0,91.0,129.0
Broad,adbm,25,0.1104,0.8269193411913611,2.0,13.0,3.0,42.0,31.0,183.0,161.0
Broad,niche,25,0.0592,0.9450431967486922,2.0,9.0,6.0,43.0,3.0,29.0,33.0
Broad,bodymassratio,25,0.128,0.866610369387888,4.0,6.0,5.0,181.0,17.0,160.0,183.0
Canton,adbm,23,0.12098298676748583,0.8456350972964503,2.0,13.0,8.0,31.0,6.0,157.0,181.0
Canton,niche,23,0.07183364839319471,0.9471291871544915,2.0,10.0,3.0,12.0,0.0,10.0,27.0
Canton,bodymassratio,23,0.13988657844990549,0.8759909587008304,3.0,4.0,7.0,196.0,24.0,137.0,117.0
Catlins,adbm,20,0.0775,0.8901486801487828,2.0,14.0,2.0,21.0,4.0,19.0,72.0
Catlins,niche,20,0.0525,0.9613453770626852,2.0,9.0,12.0,12.0,1.0,21.0,12.0
Catlins,bodymassratio,20,0.1175,0.8993309948505452,2.0,4.0,5.0,101.0,16.0,44.0,41.0
Dempsters,adbm,33,0.11202938475665748,0.8850813677919697,2.0,8.0,7.0,284.0,20.0,350.0,315.0
Dempsters,niche,33,0.10192837465564739,0.8827952875634605,2.0,10.0,2.0,67.0,19.0,66.0,106.0
Dempsters,bodymassratio,33,0.09090909090909091,0.9032406329615282,3.0,9.0,8.0,263.0,45.0,157.0,182.0
German,adbm,19,0.11911357340720222,0.8803114389522871,2.0,7.0,5.0,48.0,11.0,68.0,61.0
German,niche,19,0.13019390581717452,0.8803707122496494,2.0,6.0,4.0,21.0,28.0,18.0,39.0
German,bodymassratio,19,0.0886426592797784,0.9250342522482399,3.0,5.0,7.0,41.0,5.0,33.0,28.0
Healy,adbm,19,0.14958448753462603,0.9028648849772475,2.0,4.0,3.0,82.0,17.0,73.0,99.0
Healy,niche,19,0.09418282548476455,0.9022887567090747,2.0,8.0,7.0,7.0,9.0,52.0,61.0
Healy,bodymassratio,19,0.12742382271468145,0.9151854648502655,4.0,3.0,3.0,93.0,21.0,38.0,34.0
Kyeburn,adbm,20,0.1075,0.8765820331009005,2.0,9.0,5.0,37.0,12.0,68.0,78.0
Kyeburn,niche,20,0.1025,0.9257571171776547,2.0,7.0,3.0,6.0,2.0,6.0,29.0
Kyeburn,bodymassratio,20,0.135,0.9272331906466638,5.0,2.0,3.0,117.0,16.0,57.0,58.0
Little,adbm,15,0.06222222222222222,0.8320530461690083,2.0,10.0,10.0,0.0,2.0,16.0,15.0
Little,niche,15,0.10222222222222223,0.9373008046837445,1.0,4.0,4.0,13.0,3.0,3.0,7.0
Little,bodymassratio,15,0.11555555555555555,0.9054406767601173,3.0,5.0,5.0,34.0,7.0,22.0,36.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.078125,0.9469092303364377,2.0,9.0,3.0,0.0,0.0,3.0,6.0
Narrowdale,bodymassratio,16,0.1015625,0.918059990704957,3.0,3.0,5.0,25.0,7.0,17.0,25.0
NorthCol,adbm,22,0.1012396694214876,0.8596248381472565,2.0,10.0,11.0,42.0,22.0,100.0,67.0
NorthCol,niche,22,0.12603305785123967,0.899922633491866,1.0,4.0,3.0,13.0,5.0,12.0,15.0
NorthCol,bodymassratio,22,0.128099173553719,0.8949016821719407,3.0,6.0,3.0,87.0,29.0,89.0,103.0
Powder,adbm,23,0.11342155009451796,0.907774798490462,2.0,12.0,3.0,85.0,14.0,67.0,145.0
Powder,niche,23,0.10586011342155009,0.9064845965603182,2.0,9.0,1.0,19.0,7.0,24.0,37.0
Powder,bodymassratio,23,0.1323251417769376,0.8973987806154684,4.0,4.0,4.0,171.0,33.0,81.0,96.0
Stony,adbm,26,0.07692307692307693,0.8639053590273835,2.0,16.0,5.0,36.0,1.0,94.0,153.0
Stony,niche,26,0.09615384615384616,0.9162845970338925,2.0,10.0,0.0,24.0,6.0,27.0,62.0
Stony,bodymassratio,26,0.15976331360946747,0.8950127531630923,4.0,5.0,4.0,320.0,76.0,199.0,223.0
Sutton,adbm,24,0.09027777777777778,0.919068654705734,2.0,9.0,3.0,42.0,12.0,75.0,143.0
Sutton,niche,24,0.08680555555555555,0.9478858744510372,2.0,7.0,1.0,30.0,8.0,42.0,28.0
Sutton,bodymassratio,24,0.1545138888888889,0.8879264258181474,1.0,3.0,3.0,198.0,36.0,161.0,193.0
Venlaw,adbm,22,0.047520661157024795,0.9440341588592905,2.0,18.0,6.0,12.0,7.0,0.0,61.0
Venlaw,niche,22,0.16115702479338842,0.8806877014317818,3.0,6.0,1.0,62.0,35.0,68.0,91.0
Venlaw,bodymassratio,22,0.09710743801652892,0.9279468933308208,5.0,3.0,3.0,91.0,9.0,41.0,41.0
AkatoreB,adbm,15,0.07111111111111111,0.8932667973324545,1.0,7.0,10.0,9.0,2.0,20.0,10.0
AkatoreB,niche,15,0.07555555555555556,0.9189235582314857,2.0,9.0,6.0,1.0,1.0,10.0,24.0
AkatoreB,bodymassratio,15,0.14666666666666667,0.9103909842811386,2.0,5.0,3.0,30.0,6.0,37.0,42.0
Berwick,adbm,25,0.0352,0.9323940114720114,2.0,21.0,11.0,5.0,1.0,8.0,58.0
Berwick,niche,25,0.0896,0.9031176858144239,2.0,7.0,8.0,35.0,1.0,42.0,52.0
Berwick,bodymassratio,25,0.144,0.8918700198172764,3.0,5.0,3.0,233.0,50.0,154.0,134.0
Blackrock,adbm,21,0.11337868480725624,0.8205105853653375,1.0,5.0,14.0,23.0,20.0,195.0,51.0
Blackrock,niche,21,0.09297052154195011,0.9218419409954463,2.0,5.0,4.0,15.0,8.0,17.0,22.0
Blackrock,bodymassratio,21,0.14058956916099774,0.912171112794276,3.0,3.0,2.0,118.0,21.0,82.0,110.0
Broad,adbm,25,0.1024,0.8547956745466286,2.0,13.0,4.0,39.0,19.0,160.0,148.0
Broad,niche,25,0.128,0.88416859482896,1.0,5.0,4.0,68.0,53.0,70.0,101.0
Broad,bodymassratio,25,0.1216,0.8889324666576347,4.0,4.0,6.0,166.0,19.0,152.0,155.0
Canton,adbm,23,0.1266540642722117,0.8138303497896128,2.0,13.0,8.0,28.0,7.0,173.0,206.0
Canton,niche,23,0.10586011342155009,0.9068752402210951,2.0,9.0,2.0,44.0,43.0,16.0,165.0
Canton,bodymassratio,23,0.13610586011342155,0.8985983750352347,3.0,4.0,7.0,180.0,27.0,119.0,100.0
Catlins,adbm,20,0.065,0.9252909791010872,2.0,14.0,3.0,15.0,3.0,11.0,50.0
Catlins,niche,20,0.1025,0.9168660830795656,2.0,5.0,3.0,26.0,15.0,22.0,29.0
Catlins,bodymassratio,20,0.125,0.8971771560770831,2.0,4.0,6.0,115.0,19.0,55.0,48.0
Dempsters,adbm,33,0.10651974288337925,0.8856819414020946,2.0,9.0,7.0,261.0,14.0,314.0,293.0
Dempsters,niche,33,0.1258034894398531,0.875559707165215,2.0,10.0,1.0,218.0,111.0,173.0,315.0
Dempsters,bodymassratio,33,0.09550045913682277,0.9140325590934328,3.0,8.0,8.0,299.0,36.0,182.0,211.0
German,adbm,19,0.11911357340720222,0.8760925096817881,1.0,7.0,5.0,56.0,9.0,76.0,60.0
German,niche,19,0.055401662049861494,0.9540129913922907,2.0,11.0,7.0,1.0,2.0,3.0,16.0
German,bodymassratio,19,0.09418282548476455,0.9154503791523267,3.0,5.0,6.0,47.0,6.0,33.0,35.0
Healy,adbm,19,0.14681440443213298,0.8870250922506098,3.0,6.0,3.0,83.0,9.0,70.0,112.0
Healy,niche,19,0.08310249307479224,0.9255621234057128,2.0,6.0,9.0,27.0,9.0,26.0,22.0
Healy,bodymassratio,19,0.12465373961218837,0.9167218636417945,3.0,3.0,3.0,87.0,24.0,29.0,29.0
Kyeburn,adbm,20,0.1,0.899124703978962,2.0,9.0,4.0,36.0,10.0,55.0,72.0
Kyeburn,niche,20,0.135,0.898553631882852,3.0,5.0,0.0,40.0,11.0,14.0,46.0
Kyeburn,bodymassratio,20,0.1325,0.9056764459513071,5.0,2.0,3.0,120.0,9.0,73.0,57.0
Little,adbm,15,0.06666666666666667,0.8157704549618993,2.0,10.0,10.0,0.0,1.0,19.0,19.0
Little,niche,15,0.10222222222222223,0.9236897518637402,2.0,4.0,5.0,4.0,5.0,29.0,7.0
Little,bodymassratio,15,0.11555555555555555,0.9296898602912177,3.0,5.0,5.0,35.0,7.0,24.0,32.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.1484375,0.9294557420754728,1.0,4.0,0.0,19.0,4.0,16.0,13.0
Narrowdale,bodymassratio,16,0.10546875,0.9212775901759946,3.0,2.0,5.0,31.0,5.0,21.0,26.0
NorthCol,adbm,22,0.09917355371900827,0.8356898639829796,2.0,10.0,12.0,31.0,22.0,102.0,66.0
NorthCol,niche,22,0.08677685950413223,0.9202273375572022,2.0,10.0,3.0,8.0,1.0,6.0,26.0
NorthCol,bodymassratio,22,0.13429752066115702,0.9043355718183288,3.0,7.0,3.0,92.0,30.0,94.0,113.0
Powder,adbm,23,0.11342155009451796,0.8725350986683278,2.0,12.0,3.0,81.0,12.0,63.0,163.0
Powder,niche,23,0.09262759924385633,0.9315928208374684,2.0,4.0,8.0,26.0,14.0,50.0,49.0
Powder,bodymassratio,23,0.12476370510396975,0.900104120232933,4.0,4.0,4.0,160.0,37.0,70.0,81.0
Stony,adbm,26,0.08136094674556213,0.8744157902850757,2.0,16.0,4.0,40.0,2.0,113.0,167.0
Stony,niche,26,0.07840236686390532,0.933547322140488,2.0,6.0,3.0,36.0,6.0,33.0,19.0
Stony,bodymassratio,26,0.15828402366863906,0.891807288461556,4.0,4.0,4.0,317.0,74.0,191.0,216.0
Sutton,adbm,24,0.0920138888888889,0.8969081819949596,2.0,9.0,4.0,53.0,17.0,72.0,150.0
Sutton,niche,24,0.13541666666666666,0.8958744755252975,3.0,6.0,0.0,49.0,23.0,69.0,96.0
Sutton,bodymassratio,24,0.1527777777777778,0.8751403491466168,4.0,3.0,3.0,189.0,37.0,163.0,192.0
Venlaw,adbm,22,0.03925619834710744,0.9755018189474544,2.0,18.0,7.0,12.0,1.0,3.0,37.0
Venlaw,niche,22,0.11363636363636363,0.8879952487161473,2.0,8.0,5.0,59.0,25.0,42.0,107.0
Venlaw,bodymassratio,22,0.1012396694214876,0.9343713541248027,4.0,3.0,3.0,94.0,11.0,46.0,46.0
AkatoreB,adbm,15,0.08,0.8495642531664254,1.0,7.0,10.0,10.0,4.0,25.0,12.0
AkatoreB,niche,15,0.09333333333333334,0.9489435497579466,2.0,5.0,3.0,6.0,1.0,7.0,4.0
AkatoreB,bodymassratio,15,0.1511111111111111,0.8956488586128671,3.0,6.0,2.0,40.0,9.0,28.0,49.0
Berwick,adbm,25,0.0384,0.8801831490755362,2.0,21.0,12.0,5.0,1.0,14.0,71.0
Berwick,niche,25,0.096,0.9200514066527413,2.0,8.0,2.0,56.0,11.0,37.0,59.0
Berwick,bodymassratio,25,0.12,0.9144709640614218,3.0,5.0,4.0,176.0,22.0,117.0,104.0
Blackrock,adbm,21,0.10430839002267574,0.8623553780222741,1.0,5.0,14.0,24.0,18.0,166.0,42.0
Blackrock,niche,21,0.12244897959183673,0.912007827556029,3.0,7.0,0.0,22.0,4.0,10.0,37.0
Blackrock,bodymassratio,21,0.14058956916099774,0.9112307374904601,3.0,3.0,2.0,119.0,19.0,92.0,107.0
Broad,adbm,25,0.1056,0.8337014883744789,2.0,13.0,5.0,38.0,25.0,174.0,146.0
Broad,niche,25,0.1296,0.8804363411951028,2.0,8.0,5.0,82.0,56.0,65.0,216.0
Broad,bodymassratio,25,0.1264,0.8972710605547428,4.0,4.0,4.0,172.0,15.0,173.0,161.0
Canton,adbm,23,0.1323251417769376,0.8150867118068476,2.0,13.0,8.0,32.0,9.0,188.0,221.0
Canton,niche,23,0.10586011342155009,0.9018219049990118,2.0,8.0,1.0,44.0,23.0,42.0,99.0
Canton,bodymassratio,23,0.1342155009451796,0.8986991335291628,3.0,4.0,7.0,176.0,20.0,124.0,110.0
Catlins,adbm,20,0.065,0.9229607843037353,2.0,14.0,4.0,9.0,2.0,15.0,50.0
Catlins,niche,20,0.065,0.9534130286986757,3.0,11.0,1.0,3.0,1.0,6.0,14.0
Catlins,bodymassratio,20,0.105,0.9070983867703871,2.0,5.0,6.0,83.0,12.0,37.0,37.0
Dempsters,adbm,33,0.1184573002754821,0.8668425945376936,2.0,8.0,7.0,321.0,20.0,386.0,365.0
Dempsters,niche,33,0.08907254361799816,0.9134257049649935,3.0,9.0,0.0,63.0,21.0,84.0,92.0
Dempsters,bodymassratio,33,0.0945821854912764,0.9017603454458015,3.0,8.0,9.0,294.0,48.0,171.0,195.0
German,adbm,19,0.11911357340720222,0.9149450882429984,2.0,7.0,3.0,56.0,10.0,59.0,72.0
German,niche,19,0.07756232686980609,0.9117224627503061,2.0,7.0,9.0,19.0,3.0,44.0,23.0
German,bodymassratio,19,0.09141274238227147,0.9139612920450019,3.0,4.0,7.0,45.0,4.0,34.0,33.0
Healy,adbm,19,0.1634349030470914,0.8807187561027848,4.0,4.0,3.0,93.0,18.0,90.0,122.0
Healy,niche,19,0.09418282548476455,0.9537496945281876,2.0,6.0,2.0,8.0,0.0,4.0,13.0
Healy,bodymassratio,19,0.14127423822714683,0.9114138586362092,1.0,2.0,2.0,110.0,23.0,46.0,45.0
Kyeburn,adbm,20,0.1075,0.8877960582911338,2.0,9.0,5.0,38.0,14.0,71.0,76.0
Kyeburn,niche,20,0.1175,0.9096217719822361,2.0,7.0,3.0,23.0,10.0,17.0,51.0
Kyeburn,bodymassratio,20,0.135,0.907271383433554,5.0,2.0,3.0,119.0,15.0,57.0,61.0
Little,adbm,15,0.057777777777777775,0.8125486391456184,2.0,10.0,11.0,0.0,0.0,17.0,14.0
Little,niche,15,0.09333333333333334,0.9381292219634618,2.0,5.0,5.0,3.0,0.0,6.0,3.0
Little,bodymassratio,15,0.10222222222222223,0.9387456777596951,3.0,5.0,5.0,24.0,5.0,21.0,22.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.06640625,0.974486965576645,3.0,9.0,3.0,9.0,0.0,6.0,9.0
Narrowdale,bodymassratio,16,0.10546875,0.9107573148277962,3.0,3.0,4.0,35.0,5.0,20.0,31.0
NorthCol,adbm,22,0.1012396694214876,0.8523171112150947,2.0,10.0,11.0,37.0,17.0,105.0,77.0
NorthCol,niche,22,0.11776859504132231,0.9148729698983282,2.0,8.0,0.0,28.0,0.0,23.0,57.0
NorthCol,bodymassratio,22,0.1384297520661157,0.8939807802581508,3.0,6.0,3.0,100.0,32.0,100.0,118.0
Powder,adbm,23,0.11153119092627599,0.8708669144923789,2.0,12.0,4.0,74.0,14.0,64.0,152.0
Powder,niche,23,0.11153119092627599,0.9185240227655812,1.0,7.0,1.0,17.0,6.0,13.0,16.0
Powder,bodymassratio,23,0.13988657844990549,0.8862108365263672,4.0,4.0,4.0,195.0,39.0,90.0,100.0
Stony,adbm,26,0.07544378698224852,0.8448674219827231,2.0,16.0,5.0,38.0,1.0,102.0,150.0
Stony,niche,26,0.07544378698224852,0.9145757879055776,2.0,9.0,11.0,13.0,2.0,47.0,28.0
Stony,bodymassratio,26,0.14940828402366865,0.8973095492592255,4.0,4.0,4.0,283.0,61.0,180.0,199.0
Sutton,adbm,24,0.0920138888888889,0.8985976800040869,2.0,9.0,3.0,45.0,16.0,59.0,168.0
Sutton,niche,24,0.09722222222222222,0.8963522528062243,2.0,12.0,3.0,55.0,19.0,59.0,121.0
Sutton,bodymassratio,24,0.1545138888888889,0.8779873908015005,4.0,3.0,2.0,204.0,36.0,161.0,189.0
Venlaw,adbm,22,0.04338842975206612,0.9322259179775522,2.0,18.0,7.0,13.0,6.0,0.0,53.0
Venlaw,niche,22,0.10537190082644628,0.9402208137209158,2.0,4.0,0.0,24.0,24.0,27.0,72.0
Venlaw,bodymassratio,22,0.09710743801652892,0.9412524022570365,5.0,3.0,3.0,86.0,11.0,36.0,38.0
AkatoreB,adbm,15,0.06666666666666667,0.8880747793025362,1.0,7.0,10.0,8.0,3.0,17.0,8.0
AkatoreB,niche,15,0.12444444444444444,0.946813707692252,2.0,5.0,0.0,9.0,0.0,9.0,9.0
AkatoreB,bodymassratio,15,0.18222222222222223,0.8863091721033998,3.0,5.0,1.0,56.0,14.0,46.0,64.0
Berwick,adbm,25,0.0384,0.9054642870078977,2.0,21.0,11.0,5.0,1.0,11.0,74.0
Berwick,niche,25,0.0832,0.9380632812327911,1.0,5.0,6.0,60.0,11.0,60.0,81.0
Berwick,bodymassratio,25,0.1376,0.9026478292606387,3.0,5.0,3.0,221.0,51.0,121.0,125.0
Blackrock,adbm,21,0.09977324263038549,0.9006587481681214,2.0,6.0,14.0,17.0,16.0,139.0,41.0
Blackrock,niche,21,0.05895691609977324,0.9450026873674907,2.0,8.0,7.0,18.0,4.0,6.0,9.0
Blackrock,bodymassratio,21,0.14512471655328799,0.8893030891547739,3.0,3.0,3.0,138.0,15.0,91.0,140.0
Broad,adbm,25,0.1072,0.8334457588044178,2.0,13.0,3.0,48.0,24.0,169.0,156.0
Broad,niche,25,0.0976,0.9247849223978769,2.0,6.0,2.0,48.0,13.0,40.0,57.0
Broad,bodymassratio,25,0.1184,0.8929979496483179,4.0,5.0,4.0,167.0,13.0,132.0,148.0
Canton,adbm,23,0.14177693761814744,0.7792587414312845,2.0,13.0,8.0,32.0,7.0,229.0,253.0
Canton,niche,23,0.0945179584120983,0.91682368152984,2.0,9.0,4.0,16.0,2.0,16.0,37.0
Canton,bodymassratio,23,0.13610586011342155,0.8895016467574484,3.0,4.0,7.0,179.0,29.0,125.0,114.0
Catlins,adbm,20,0.0725,0.9001397814299058,2.0,14.0,2.0,19.0,2.0,15.0,71.0
Catlins,niche,20,0.1775,0.8771060497384601,2.0,5.0,3.0,45.0,54.0,63.0,94.0
Catlins,bodymassratio,20,0.1175,0.9089119034201077,2.0,4.0,5.0,99.0,16.0,45.0,41.0
Dempsters,adbm,33,0.11019283746556474,0.8910375390326901,2.0,9.0,7.0,285.0,18.0,330.0,308.0
Dempsters,niche,33,0.13590449954086317,0.8886839327082117,2.0,6.0,0.0,91.0,40.0,174.0,240.0
Dempsters,bodymassratio,33,0.08907254361799816,0.9141279356017443,3.0,9.0,8.0,268.0,37.0,145.0,172.0
German,adbm,19,0.12465373961218837,0.8890605368134986,2.0,7.0,5.0,54.0,12.0,77.0,65.0
German,niche,19,0.06925207756232687,0.9296367523756869,2.0,9.0,4.0,11.0,2.0,11.0,14.0
German,bodymassratio,19,0.0886426592797784,0.9224124379029234,3.0,6.0,6.0,42.0,5.0,28.0,30.0
Healy,adbm,19,0.1634349030470914,0.8706881328682082,3.0,4.0,3.0,92.0,18.0,86.0,130.0
Healy,niche,19,0.08310249307479224,0.9123780372023921,2.0,8.0,6.0,12.0,4.0,20.0,28.0
Healy,bodymassratio,19,0.12742382271468145,0.9200700613902463,1.0,2.0,3.0,94.0,22.0,35.0,32.0
Kyeburn,adbm,20,0.1075,0.8820617735008516,2.0,9.0,4.0,38.0,13.0,60.0,83.0
Kyeburn,niche,20,0.0775,0.9227356136511201,2.0,9.0,4.0,4.0,1.0,6.0,7.0
Kyeburn,bodymassratio,20,0.13,0.9130585075046497,5.0,3.0,3.0,110.0,17.0,51.0,59.0
Little,adbm,15,0.06666666666666667,0.8157704549618991,2.0,10.0,10.0,0.0,2.0,18.0,18.0
Little,niche,15,0.10666666666666667,0.9303699318726144,2.0,7.0,2.0,12.0,0.0,11.0,22.0
Little,bodymassratio,15,0.10222222222222223,0.9201076563405423,3.0,6.0,5.0,27.0,5.0,18.0,27.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
