model,extinction_mechanism,n_rep,β_int_shared,β_int_all,β_spp,links_left,links_right
pfim_downsample,generality_descending,91,7,7,8,74,19
pfim_downsample,vulnerability_descending,91,7,7,8,74,37
pfim_downsample,size_descending,91,9,9,10,74,37
pfim_downsample,motility_descending,91,13,13,10,74,28
pfim_downsample,tiering_descending,91,2,2,3,74,71
pfim_downsample,calcification_descending,91,14,14,9,74,56
pfim_downsample,generality_ascending,91,19,19,11,74,67
pfim_downsample,vulnerability_ascending,91,9,9,10,74,45
pfim_downsample,size_ascending,91,5,5,6,74,61
pfim_downsample,motility_ascending,91,9,9,11,74,53
pfim_downsample,tiering_ascending,91,36,36,14,74,73
pfim_downsample,calcification_ascending,91,13,13,8,74,60
pfim_downsample,random,91,12,12,10,74,47
pfim_downsample,generality_descending,91,7,7,8,74,19
pfim_downsample,vulnerability_descending,91,7,7,8,74,37
pfim_downsample,size_descending,91,9,9,10,74,36
pfim_downsample,motility_descending,91,18,18,11,74,37
pfim_downsample,tiering_descending,91,2,2,3,74,71
pfim_downsample,calcification_descending,91,11,11,8,74,59
pfim_downsample,generality_ascending,91,19,19,11,74,67
pfim_downsample,vulnerability_ascending,91,9,9,10,74,45
pfim_downsample,size_ascending,91,8,8,7,74,63
pfim_downsample,motility_ascending,91,19,19,10,74,41
pfim_downsample,tiering_ascending,91,29,29,13,74,69
pfim_downsample,calcification_ascending,91,13,13,8,74,50
random,random,91,19,19,8,54,158
random,generality_descending,91,8,8,9,54,30
random,vulnerability_descending,91,0,0,8,54,54
random,size_descending,91,6,6,11,54,95
random,motility_descending,91,4,4,9,54,57
random,tiering_descending,91,0,0,3,54,116
random,calcification_descending,91,2,2,7,54,81
random,generality_ascending,91,14,14,9,54,164
random,vulnerability_ascending,91,28,28,8,54,256
random,size_ascending,91,15,15,6,54,144
random,motility_ascending,91,3,3,10,54,61
random,tiering_ascending,91,46,46,15,54,123
random,calcification_ascending,91,28,28,12,54,140
random,random,91,6,6,7,54,118
random,generality_descending,91,8,8,9,54,30
random,vulnerability_descending,91,0,0,8,54,54
random,size_descending,91,5,5,10,54,95
random,motility_descending,91,7,7,8,54,97
random,tiering_descending,91,0,0,2,54,124
random,calcification_descending,91,16,16,6,54,145
random,generality_ascending,91,14,14,9,54,164
random,vulnerability_ascending,91,28,28,8,54,256
random,size_ascending,91,18,18,7,54,138
random,motility_ascending,91,0,0,9,54,40
random,tiering_ascending,91,45,45,15,54,120
random,calcification_ascending,91,25,25,11,54,155
random,random,91,12,12,9,54,112
random,generality_descending,91,8,8,9,54,30
random,vulnerability_descending,91,0,0,8,54,54
random,size_descending,91,6,6,10,54,95
random,motility_descending,91,4,4,7,54,60
random,tiering_descending,91,0,0,2,54,117
random,calcification_descending,91,7,7,6,54,99
random,generality_ascending,91,14,14,9,54,164
random,vulnerability_ascending,91,28,28,8,54,256
random,size_ascending,91,9,9,5,54,112
random,motility_ascending,91,6,6,9,54,30
random,tiering_ascending,91,37,37,12,54,144
random,calcification_ascending,91,34,34,11,54,129
random,random,91,24,24,9,54,112
random,generality_descending,91,8,8,9,54,30
random,vulnerability_descending,91,0,0,8,54,54
random,size_descending,91,5,5,10,54,97
random,motility_descending,91,10,10,11,54,101
random,tiering_descending,91,0,0,3,54,118
random,calcification_descending,91,7,7,6,54,109
random,generality_ascending,91,14,14,9,54,164
random,vulnerability_ascending,91,28,28,8,54,256
random,size_ascending,91,11,11,6,54,147
random,motility_ascending,91,0,0,8,54,66
random,tiering_ascending,91,34,34,10,54,144
random,calcification_ascending,91,7,7,8,54,115
random,random,91,6,6,8,54,131
random,generality_descending,91,8,8,9,54,30
random,vulnerability_descending,91,0,0,8,54,54
random,size_descending,91,6,6,11,54,95
random,motility_descending,91,7,7,8,54,71
random,tiering_descending,91,0,0,2,54,122
random,calcification_descending,91,9,9,7,54,164
random,generality_ascending,91,14,14,9,54,164
random,vulnerability_ascending,91,28,28,8,54,256
random,size_ascending,91,15,15,6,54,127
random,motility_ascending,91,15,15,9,54,75
random,tiering_ascending,91,39,39,13,54,120
random,calcification_ascending,91,22,22,11,54,113
adbm,random,92,5,5,6,111,114
adbm,generality_descending,92,5,5,9,111,90
adbm,vulnerability_descending,92,55,55,19,111,548
adbm,size_descending,92,7,7,9,111,91
adbm,motility_descending,92,18,18,12,111,189
adbm,tiering_descending,92,1,1,5,111,117
adbm,calcification_descending,92,17,17,9,111,191
adbm,generality_ascending,92,12,12,9,111,168
adbm,vulnerability_ascending,92,7,7,8,111,102
adbm,size_ascending,92,55,55,19,111,508
adbm,motility_ascending,92,15,15,11,111,118
adbm,tiering_ascending,92,25,25,13,111,126
adbm,calcification_ascending,92,17,17,12,111,137
adbm,random,92,12,12,7,111,104
adbm,generality_descending,92,5,5,9,111,90
adbm,vulnerability_descending,92,55,55,19,111,548
adbm,size_descending,92,6,6,10,111,91
adbm,motility_descending,92,11,11,10,111,112
adbm,tiering_descending,92,0,0,3,111,133
adbm,calcification_descending,92,15,15,9,111,102
adbm,generality_ascending,92,12,12,9,111,168
adbm,vulnerability_ascending,92,7,7,8,111,102
adbm,size_ascending,92,47,47,18,111,548
adbm,motility_ascending,92,9,9,11,111,95
adbm,tiering_ascending,92,24,24,14,111,129
adbm,calcification_ascending,92,9,9,9,111,107
adbm,random,92,3,3,6,111,98
adbm,generality_descending,92,5,5,9,111,90
adbm,vulnerability_descending,92,55,55,19,111,548
adbm,size_descending,92,6,6,9,111,91
adbm,motility_descending,92,12,12,11,111,184
adbm,tiering_descending,92,0,0,2,111,82
adbm,calcification_descending,92,7,7,6,111,93
adbm,generality_ascending,92,12,12,9,111,168
adbm,vulnerability_ascending,92,7,7,8,111,102
adbm,size_ascending,92,34,34,17,111,508
adbm,motility_ascending,92,10,10,8,111,102
adbm,tiering_ascending,92,34,34,14,111,126
adbm,calcification_ascending,92,11,11,8,111,109
adbm,random,92,4,4,5,111,90
adbm,generality_descending,92,5,5,9,111,90
adbm,vulnerability_descending,92,55,55,19,111,548
adbm,size_descending,92,6,6,10,111,91
adbm,motility_descending,92,13,13,9,111,116
adbm,tiering_descending,92,0,0,3,111,93
adbm,calcification_descending,92,14,14,9,111,118
adbm,generality_ascending,92,12,12,9,111,168
adbm,vulnerability_ascending,92,7,7,8,111,102
adbm,size_ascending,92,34,34,17,111,468
adbm,motility_ascending,92,5,5,8,111,115
adbm,tiering_ascending,92,27,27,13,111,119
adbm,calcification_ascending,92,16,16,12,111,308
adbm,random,92,8,8,6,111,112
adbm,generality_descending,92,5,5,9,111,90
adbm,vulnerability_descending,92,55,55,19,111,548
adbm,size_descending,92,8,8,11,111,83
adbm,motility_descending,92,12,12,10,111,151
adbm,tiering_descending,92,6,6,9,111,232
adbm,calcification_descending,92,4,4,5,111,102
adbm,generality_ascending,92,12,12,9,111,168
adbm,vulnerability_ascending,92,7,7,8,111,102
adbm,size_ascending,92,34,34,17,111,508
adbm,motility_ascending,92,9,9,12,111,242
adbm,tiering_ascending,92,18,18,11,111,113
adbm,calcification_ascending,92,7,7,9,111,92
bodymassratio,random,92,5,5,12,62,76
bodymassratio,generality_descending,92,2,2,7,62,85
bodymassratio,vulnerability_descending,92,5,5,11,62,49
bodymassratio,size_descending,92,14,14,18,62,337
bodymassratio,motility_descending,92,4,4,9,62,55
bodymassratio,tiering_descending,92,3,3,6,62,126
bodymassratio,calcification_descending,92,2,2,7,62,67
bodymassratio,generality_ascending,92,13,13,16,62,142
bodymassratio,vulnerability_ascending,92,2,2,8,62,87
bodymassratio,size_ascending,92,2,2,8,62,87
bodymassratio,motility_ascending,92,6,6,10,62,57
bodymassratio,tiering_ascending,92,5,5,13,62,73
bodymassratio,calcification_ascending,92,1,1,8,62,55
bodymassratio,random,92,1,1,11,62,75
bodymassratio,generality_descending,92,2,2,7,62,85
bodymassratio,vulnerability_descending,92,5,5,11,62,49
bodymassratio,size_descending,92,15,15,19,62,339
bodymassratio,motility_descending,92,8,8,11,62,59
bodymassratio,tiering_descending,92,7,7,11,62,204
bodymassratio,calcification_descending,92,4,4,8,62,92
bodymassratio,generality_ascending,92,13,13,16,62,142
bodymassratio,vulnerability_ascending,92,2,2,8,62,87
bodymassratio,size_ascending,92,2,2,7,62,88
bodymassratio,motility_ascending,92,5,5,10,62,49
bodymassratio,tiering_ascending,92,10,10,15,62,61
bodymassratio,calcification_ascending,92,1,1,8,62,56
bodymassratio,random,92,8,8,13,62,117
bodymassratio,generality_descending,92,2,2,7,62,85
bodymassratio,vulnerability_descending,92,5,5,11,62,49
bodymassratio,size_descending,92,14,14,18,62,337
bodymassratio,motility_descending,92,7,7,11,62,66
bodymassratio,tiering_descending,92,0,0,7,62,108
bodymassratio,calcification_descending,92,1,1,7,62,68
bodymassratio,generality_ascending,92,13,13,16,62,142
bodymassratio,vulnerability_ascending,92,2,2,8,62,87
bodymassratio,size_ascending,92,2,2,8,62,84
bodymassratio,motility_ascending,92,3,3,7,62,61
bodymassratio,tiering_ascending,92,6,6,13,62,56
bodymassratio,calcification_ascending,92,8,8,13,62,139
bodymassratio,random,92,3,3,8,62,86
bodymassratio,generality_descending,92,2,2,7,62,85
bodymassratio,vulnerability_descending,92,5,5,11,62,49
bodymassratio,size_descending,92,14,14,18,62,337
bodymassratio,motility_descending,92,3,3,9,62,68
bodymassratio,tiering_descending,92,7,7,10,62,151
bodymassratio,calcification_descending,92,3,3,11,62,56
bodymassratio,generality_ascending,92,13,13,16,62,142
bodymassratio,vulnerability_ascending,92,2,2,8,62,87
bodymassratio,size_ascending,92,2,2,7,62,88
bodymassratio,motility_ascending,92,7,7,11,62,78
bodymassratio,tiering_ascending,92,10,10,15,62,72
bodymassratio,calcification_ascending,92,0,0,8,62,55
bodymassratio,random,92,2,2,8,62,73
bodymassratio,generality_descending,92,2,2,7,62,85
bodymassratio,vulnerability_descending,92,5,5,11,62,49
bodymassratio,size_descending,92,14,14,18,62,337
bodymassratio,motility_descending,92,7,7,13,62,69
bodymassratio,tiering_descending,92,10,10,13,62,255
bodymassratio,calcification_descending,92,4,4,11,62,72
bodymassratio,generality_ascending,92,13,13,16,62,142
bodymassratio,vulnerability_ascending,92,2,2,8,62,87
bodymassratio,size_ascending,92,2,2,7,62,87
bodymassratio,motility_ascending,92,5,5,10,62,72
bodymassratio,tiering_ascending,92,8,8,14,62,75
bodymassratio,calcification_ascending,92,3,3,9,62,80
lmatrix,random,92,2,2,6,84,59
lmatrix,generality_descending,92,3,3,10,84,63
lmatrix,vulnerability_descending,92,15,15,18,84,286
lmatrix,size_descending,92,5,5,12,84,66
lmatrix,motility_descending,92,8,8,13,84,206
lmatrix,tiering_descending,92,0,0,4,84,57
lmatrix,calcification_descending,92,7,7,12,84,103
lmatrix,generality_ascending,92,4,4,8,84,68
lmatrix,vulnerability_ascending,92,3,3,9,84,73
lmatrix,size_ascending,92,20,20,19,84,318
lmatrix,motility_ascending,92,0,0,8,84,69
lmatrix,tiering_ascending,92,5,5,13,84,89
lmatrix,calcification_ascending,92,17,17,16,84,154
lmatrix,random,92,0,0,7,84,87
lmatrix,generality_descending,92,3,3,10,84,63
lmatrix,vulnerability_descending,92,15,15,18,84,286
lmatrix,size_descending,92,3,3,10,84,64
lmatrix,motility_descending,92,4,4,9,84,85
lmatrix,tiering_descending,92,0,0,4,84,117
lmatrix,calcification_descending,92,2,2,8,84,68
lmatrix,generality_ascending,92,4,4,8,84,68
lmatrix,vulnerability_ascending,92,3,3,9,84,73
lmatrix,size_ascending,92,15,15,18,84,286
lmatrix,motility_ascending,92,7,7,11,84,203
lmatrix,tiering_ascending,92,18,18,14,84,101
lmatrix,calcification_ascending,92,5,5,10,84,117
lmatrix,random,92,4,4,7,84,95
lmatrix,generality_descending,92,3,3,10,84,63
lmatrix,vulnerability_descending,92,15,15,18,84,286
lmatrix,size_descending,92,5,5,11,84,67
lmatrix,motility_descending,92,12,12,15,84,207
lmatrix,tiering_descending,92,0,0,3,84,60
lmatrix,calcification_descending,92,3,3,8,84,67
lmatrix,generality_ascending,92,4,4,8,84,68
lmatrix,vulnerability_ascending,92,3,3,9,84,73
lmatrix,size_ascending,92,15,15,18,84,286
lmatrix,motility_ascending,92,0,0,8,84,65
lmatrix,tiering_ascending,92,11,11,12,84,92
lmatrix,calcification_ascending,92,0,0,9,84,61
lmatrix,random,92,2,2,7,84,64
lmatrix,generality_descending,92,3,3,10,84,63
lmatrix,vulnerability_descending,92,15,15,18,84,286
lmatrix,size_descending,92,3,3,10,84,63
lmatrix,motility_descending,92,0,0,8,84,59
lmatrix,tiering_descending,92,0,0,3,84,43
lmatrix,calcification_descending,92,1,1,9,84,52
lmatrix,generality_ascending,92,4,4,8,84,68
lmatrix,vulnerability_ascending,92,3,3,9,84,73
lmatrix,size_ascending,92,15,15,18,84,318
lmatrix,motility_ascending,92,0,0,8,84,105
lmatrix,tiering_ascending,92,10,10,14,84,85
lmatrix,calcification_ascending,92,2,2,10,84,58
lmatrix,random,92,6,6,9,84,93
lmatrix,generality_descending,92,3,3,10,84,63
lmatrix,vulnerability_descending,92,15,15,18,84,286
lmatrix,size_descending,92,3,3,10,84,67
lmatrix,motility_descending,92,3,3,10,84,102
lmatrix,tiering_descending,92,0,0,4,84,46
lmatrix,calcification_descending,92,3,3,8,84,81
lmatrix,generality_ascending,92,4,4,8,84,68
lmatrix,vulnerability_ascending,92,3,3,9,84,73
lmatrix,size_ascending,92,15,15,18,84,286
lmatrix,motility_ascending,92,8,8,11,84,92
lmatrix,tiering_ascending,92,8,8,12,84,89
lmatrix,calcification_ascending,92,6,6,9,84,86
niche,random,92,2,2,9,75,36
niche,generality_descending,92,5,5,13,75,20
niche,vulnerability_descending,92,3,3,10,75,42
niche,generality_ascending,92,1,1,5,75,75
niche,vulnerability_ascending,92,4,4,11,75,52
niche,random,92,3,3,7,75,38
niche,generality_descending,92,5,5,13,75,20
niche,vulnerability_descending,92,3,3,10,75,42
niche,generality_ascending,92,1,1,5,75,75
niche,vulnerability_ascending,92,4,4,11,75,52
niche,random,92,4,4,11,75,22
niche,generality_descending,92,5,5,13,75,20
niche,vulnerability_descending,92,3,3,10,75,42
niche,generality_ascending,92,1,1,5,75,75
niche,vulnerability_ascending,92,4,4,11,75,52
niche,random,92,3,3,9,75,46
niche,generality_descending,92,5,5,13,75,20
niche,vulnerability_descending,92,3,3,10,75,42
niche,generality_ascending,92,1,1,5,75,75
niche,vulnerability_ascending,92,4,4,11,75,52
niche,random,92,4,4,10,75,55
niche,generality_descending,92,5,5,13,75,20
niche,vulnerability_descending,92,3,3,10,75,42
niche,generality_ascending,92,1,1,5,75,75
niche,vulnerability_ascending,92,4,4,11,75,52
pfim_metaweb,random,92,12,12,8,82,75
pfim_metaweb,generality_descending,92,7,7,8,82,19
pfim_metaweb,vulnerability_descending,92,11,11,7,82,46
pfim_metaweb,size_descending,92,15,15,10,82,54
pfim_metaweb,motility_descending,92,13,13,9,82,64
pfim_metaweb,tiering_descending,92,2,2,3,82,76
pfim_metaweb,calcification_descending,92,12,12,7,82,52
pfim_metaweb,generality_ascending,92,35,35,10,82,91
pfim_metaweb,vulnerability_ascending,92,31,31,13,82,67
pfim_metaweb,size_ascending,92,21,21,7,82,77
pfim_metaweb,motility_ascending,92,20,20,10,82,39
pfim_metaweb,tiering_ascending,92,71,71,16,82,103
pfim_metaweb,calcification_ascending,92,13,13,8,82,67
pfim_metaweb,random,92,11,11,8,82,51
pfim_metaweb,generality_descending,92,7,7,8,82,19
pfim_metaweb,vulnerability_descending,92,11,11,7,82,46
pfim_metaweb,size_descending,92,17,17,11,82,56
pfim_metaweb,motility_descending,92,25,25,11,82,43
pfim_metaweb,tiering_descending,92,2,2,3,82,76
pfim_metaweb,calcification_descending,92,23,23,11,82,51
pfim_metaweb,generality_ascending,92,35,35,10,82,91
pfim_metaweb,vulnerability_ascending,92,31,31,13,82,67
pfim_metaweb,size_ascending,92,21,21,7,82,79
pfim_metaweb,motility_ascending,92,12,12,11,82,46
pfim_metaweb,tiering_ascending,92,59,59,14,82,92
pfim_metaweb,calcification_ascending,92,21,21,10,82,57
pfim_metaweb,random,92,40,40,12,82,81
pfim_metaweb,generality_descending,92,7,7,8,82,19
pfim_metaweb,vulnerability_descending,92,11,11,7,82,46
pfim_metaweb,size_descending,92,18,18,11,82,57
pfim_metaweb,motility_descending,92,26,26,11,82,58
pfim_metaweb,tiering_descending,92,2,2,3,82,76
pfim_metaweb,calcification_descending,92,13,13,7,82,56
pfim_metaweb,generality_ascending,92,35,35,10,82,91
pfim_metaweb,vulnerability_ascending,92,31,31,13,82,67
pfim_metaweb,size_ascending,92,21,21,7,82,83
pfim_metaweb,motility_ascending,92,10,10,10,82,29
pfim_metaweb,tiering_ascending,92,47,47,12,82,93
pfim_metaweb,calcification_ascending,92,25,25,11,82,45
pfim_metaweb,random,92,20,20,9,82,57
pfim_metaweb,generality_descending,92,7,7,8,82,19
pfim_metaweb,vulnerability_descending,92,11,11,7,82,46
pfim_metaweb,size_descending,92,19,19,12,82,49
pfim_metaweb,motility_descending,92,23,23,10,82,67
pfim_metaweb,tiering_descending,92,2,2,3,82,76
pfim_metaweb,calcification_descending,92,9,9,8,82,61
pfim_metaweb,generality_ascending,92,35,35,10,82,91
pfim_metaweb,vulnerability_ascending,92,31,31,13,82,67
pfim_metaweb,size_ascending,92,21,21,7,82,71
pfim_metaweb,motility_ascending,92,14,14,9,82,57
pfim_metaweb,tiering_ascending,92,62,62,15,82,101
pfim_metaweb,calcification_ascending,92,26,26,11,82,49
pfim_metaweb,random,92,15,15,7,82,59
pfim_metaweb,generality_descending,92,7,7,8,82,19
pfim_metaweb,vulnerability_descending,92,11,11,7,82,46
pfim_metaweb,size_descending,92,16,16,10,82,56
pfim_metaweb,motility_descending,92,14,14,9,82,28
pfim_metaweb,tiering_descending,92,2,2,3,82,76
pfim_metaweb,calcification_descending,92,9,9,7,82,70
pfim_metaweb,generality_ascending,92,35,35,10,82,91
pfim_metaweb,vulnerability_ascending,92,31,31,13,82,67
pfim_metaweb,size_ascending,92,27,27,8,82,87
pfim_metaweb,motility_ascending,92,11,11,8,82,39
pfim_metaweb,tiering_ascending,92,53,53,13,82,90
pfim_metaweb,calcification_ascending,92,13,13,9,82,59
pfim_downsample,random,92,15,15,8,72,48
pfim_downsample,generality_descending,92,6,6,7,72,19
pfim_downsample,vulnerability_descending,92,8,8,8,72,43
pfim_downsample,size_descending,92,13,13,12,72,30
pfim_downsample,motility_descending,92,16,16,8,72,41
pfim_downsample,tiering_descending,92,2,2,3,72,72
pfim_downsample,calcification_descending,92,22,22,11,72,61
pfim_downsample,generality_ascending,92,18,18,10,72,74
pfim_downsample,vulnerability_ascending,92,9,9,10,72,54
pfim_downsample,size_ascending,92,8,8,6,72,67
pfim_downsample,motility_ascending,92,10,10,11,72,38
pfim_downsample,tiering_ascending,92,45,45,16,72,62
pfim_downsample,calcification_ascending,92,17,17,10,72,53
pfim_downsample,random,92,8,8,9,72,63
pfim_downsample,generality_descending,92,6,6,7,72,19
pfim_downsample,vulnerability_descending,92,8,8,8,72,43
pfim_downsample,size_descending,92,12,12,11,72,30
pfim_downsample,motility_descending,92,12,12,9,72,51
pfim_downsample,tiering_descending,92,2,2,3,72,72
pfim_downsample,calcification_descending,92,12,12,7,72,66
pfim_downsample,generality_ascending,92,18,18,10,72,74
pfim_downsample,vulnerability_ascending,92,9,9,10,72,54
pfim_downsample,size_ascending,92,11,11,7,72,72
pfim_downsample,motility_ascending,92,15,15,10,72,41
pfim_downsample,tiering_ascending,92,37,37,13,72,77
pfim_downsample,calcification_ascending,92,20,20,10,72,61
pfim_downsample,random,92,6,6,7,72,19
