model,extinction_mechanism,n_rep,tss
random,motility_descending,33,0.12955635035385435
random,tiering_descending,33,-0.09447674418604651
random,calcification_descending,33,0.05974264705882353
random,generality_ascending,33,-0.039951254858046244
random,vulnerability_ascending,33,0.15013536795471327
random,size_ascending,33,0.05457827037470131
random,motility_ascending,33,-0.06485355648535565
random,tiering_ascending,33,0.43089792649283615
random,calcification_ascending,33,-0.03126980468975053
random,random,33,0.051470588235294115
random,generality_descending,33,0.10018382352941177
random,vulnerability_descending,33,-0.032426778242677826
random,size_descending,33,-0.016332013574660634
random,motility_descending,33,-0.02165887275412257
random,tiering_descending,33,-0.0883935434281322
random,calcification_descending,33,0.06134629584051194
random,generality_ascending,33,-0.039951254858046244
random,vulnerability_ascending,33,0.15013536795471327
random,size_ascending,33,0.10753676470588236
random,motility_ascending,33,0.30284566234108423
random,tiering_ascending,33,0.4536945437942318
random,calcification_ascending,33,0.16548646334233583
random,random,33,0.029774059679862987
random,generality_descending,33,0.10018382352941177
random,vulnerability_descending,33,-0.032426778242677826
random,size_descending,33,-0.016332013574660634
random,motility_descending,33,0.014475331005862591
random,tiering_descending,33,-0.08284883720930232
random,calcification_descending,33,0.048959225347473816
random,generality_ascending,33,-0.039951254858046244
random,vulnerability_ascending,33,0.15013536795471327
random,size_ascending,33,0.04507092378870303
random,motility_ascending,33,0.13970588235294118
random,tiering_ascending,33,0.5098113375456083
random,calcification_ascending,33,0.12652328568605495
random,random,33,0.29065328054298645
random,generality_descending,33,0.10018382352941177
random,vulnerability_descending,33,-0.032426778242677826
random,size_descending,33,-0.016332013574660634
random,motility_descending,33,0.06867546234948436
random,tiering_descending,33,-0.08212209302325581
random,calcification_descending,33,0.23621323529411764
random,generality_ascending,33,-0.039951254858046244
random,vulnerability_ascending,33,0.15013536795471327
random,size_ascending,33,0.14619461888575214
random,motility_ascending,33,-0.016352677689216784
random,tiering_ascending,33,0.5234965494577719
random,calcification_ascending,33,0.06336868453988538
random,random,33,0.19224232298208216
random,generality_descending,33,0.10018382352941177
random,vulnerability_descending,33,-0.032426778242677826
random,size_descending,33,-0.016332013574660634
random,motility_descending,33,0.06839945280437756
random,tiering_descending,33,-0.07776162790697674
random,calcification_descending,33,-0.04695511897217261
random,generality_ascending,33,-0.039951254858046244
random,vulnerability_ascending,33,0.15013536795471327
random,size_ascending,33,0.06062840002033657
random,motility_ascending,33,0.19518061877052487
random,tiering_ascending,33,0.5444291180920174
random,calcification_ascending,33,-0.0661764705882353
adbm,random,34,0.09935655253837072
adbm,generality_descending,34,-0.01199857225227204
adbm,vulnerability_descending,34,0.234484341851113
adbm,size_descending,34,0.019342778433687525
adbm,motility_descending,34,-0.014462809917355372
adbm,tiering_descending,34,-0.09387839433293979
adbm,calcification_descending,34,-0.05144364339722173
adbm,generality_ascending,34,0.12255846227138094
adbm,vulnerability_ascending,34,-0.030991735537190084
adbm,size_ascending,34,0.19040990907019614
adbm,motility_ascending,34,0.1008494031221304
adbm,tiering_ascending,34,0.1211123991872655
adbm,calcification_ascending,34,-0.011363636363636364
adbm,random,34,-0.01740727432427037
adbm,generality_descending,34,-0.01199857225227204
adbm,vulnerability_descending,34,0.234484341851113
adbm,size_descending,34,0.018141503729086877
adbm,motility_descending,34,0.03152473350101809
adbm,tiering_descending,34,-0.06444691671964399
adbm,calcification_descending,34,0.12329170032519315
adbm,generality_ascending,34,0.12255846227138094
adbm,vulnerability_ascending,34,-0.030991735537190084
adbm,size_ascending,34,0.19040990907019614
adbm,motility_ascending,34,-0.1152540201165994
adbm,tiering_ascending,34,0.08008494031221304
adbm,calcification_ascending,34,-0.03329740088633369
adbm,random,34,0.018654073199527745
adbm,generality_descending,34,-0.01199857225227204
adbm,vulnerability_descending,34,0.234484341851113
adbm,size_descending,34,0.018141503729086877
adbm,motility_descending,34,-0.023263668150031787
adbm,tiering_descending,34,-0.05489964580873672
adbm,calcification_descending,34,0.006198347107438017
adbm,generality_ascending,34,0.12255846227138094
adbm,vulnerability_ascending,34,-0.030991735537190084
adbm,size_ascending,34,0.17228925241251897
adbm,motility_ascending,34,-0.04004329004329004
adbm,tiering_ascending,34,0.0654048950232869
adbm,calcification_ascending,34,-0.044461220597584235
adbm,random,34,0.07821813554121416
adbm,generality_descending,34,-0.01199857225227204
adbm,vulnerability_descending,34,0.234484341851113
adbm,size_descending,34,0.01942520077658367
adbm,motility_descending,34,0.019294342021614747
adbm,tiering_descending,34,-0.0680637544273908
adbm,calcification_descending,34,0.13026709785603066
adbm,generality_ascending,34,0.12255846227138094
adbm,vulnerability_ascending,34,-0.030991735537190084
adbm,size_ascending,34,0.24300420472669276
adbm,motility_ascending,34,0.014788198187407673
adbm,tiering_ascending,34,0.09390495867768595
adbm,calcification_ascending,34,-0.05578512396694215
adbm,random,34,0.009297520661157025
adbm,generality_descending,34,-0.01199857225227204
adbm,vulnerability_descending,34,0.234484341851113
adbm,size_descending,34,0.019342778433687525
adbm,motility_descending,34,-0.007816003587673778
adbm,tiering_descending,34,-0.10082644628099173
adbm,calcification_descending,34,0.10164305391578118
adbm,generality_ascending,34,0.12255846227138094
adbm,vulnerability_ascending,34,-0.030991735537190084
adbm,size_ascending,34,0.17412159322791063
adbm,motility_ascending,34,-0.03409090909090909
adbm,tiering_ascending,34,0.1316704685688643
adbm,calcification_ascending,34,0.06706306171546814
adbm,random,34,0.06283750092829332
adbm,generality_descending,34,-0.01199857225227204
adbm,vulnerability_descending,34,0.234484341851113
adbm,size_descending,34,0.015771349862258952
adbm,motility_descending,34,-0.10888429752066116
adbm,tiering_descending,34,-0.0465207141343505
adbm,calcification_descending,34,0.026859504132231406
adbm,generality_ascending,34,0.12255846227138094
adbm,vulnerability_ascending,34,-0.030991735537190084
adbm,size_ascending,34,0.19040990907019614
adbm,motility_ascending,34,0.019524793388429752
adbm,tiering_ascending,34,0.06216712580348944
adbm,calcification_ascending,34,0.039444346755758745
adbm,random,34,0.01859504132231405
adbm,generality_descending,34,-0.01199857225227204
adbm,vulnerability_descending,34,0.234484341851113
adbm,size_descending,34,0.015771349862258952
adbm,motility_descending,34,-0.12138601356360341
adbm,tiering_descending,34,-0.09738283627510651
adbm,calcification_descending,34,0.021379378197560014
adbm,generality_ascending,34,0.12255846227138094
adbm,vulnerability_ascending,34,-0.030991735537190084
adbm,size_ascending,34,0.17228925241251897
adbm,motility_ascending,34,0.017041159898302755
adbm,tiering_ascending,34,0.06668859207078369
adbm,calcification_ascending,34,0.07920249889639526
adbm,random,34,-0.015371102327624066
adbm,generality_descending,34,-0.01199857225227204
adbm,vulnerability_descending,34,0.234484341851113
adbm,size_descending,34,0.015771349862258952
adbm,motility_descending,34,-0.011431569873128315
adbm,tiering_descending,34,-0.06242770690493353
adbm,calcification_descending,34,0.12967171717171716
adbm,generality_ascending,34,0.12255846227138094
adbm,vulnerability_ascending,34,-0.030991735537190084
adbm,size_ascending,34,0.234484341851113
adbm,motility_ascending,34,-0.014128295946477765
adbm,tiering_ascending,34,0.06897382920110193
adbm,calcification_ascending,34,-0.005165289256198347
adbm,random,34,0.1487603305785124
adbm,generality_descending,34,-0.01199857225227204
adbm,vulnerability_descending,34,0.234484341851113
adbm,size_descending,34,0.019342778433687525
adbm,motility_descending,34,0.23348039520288325
adbm,tiering_descending,34,-0.0784693526170799
adbm,calcification_descending,34,0.0514608497563043
adbm,generality_ascending,34,0.12255846227138094
adbm,vulnerability_ascending,34,-0.030991735537190084
adbm,size_ascending,34,0.234484341851113
adbm,motility_ascending,34,0.009820341744231808
adbm,tiering_ascending,34,0.16919088042082694
adbm,calcification_ascending,34,-0.01756198347107438
adbm,random,34,-0.04648760330578512
adbm,generality_descending,34,-0.01199857225227204
adbm,vulnerability_descending,34,0.234484341851113
adbm,size_descending,34,0.002813852813852814
adbm,motility_descending,34,-0.04442148760330578
adbm,tiering_descending,34,-0.08857336037863421
adbm,calcification_descending,34,-0.027892561983471075
adbm,generality_ascending,34,0.12255846227138094
adbm,vulnerability_ascending,34,-0.030991735537190084
adbm,size_ascending,34,0.234484341851113
adbm,motility_ascending,34,-0.06489754636536861
adbm,tiering_ascending,34,0.15948044825050173
adbm,calcification_ascending,34,0.014844915479164951
bodymassratio,random,34,-0.0002787068004459309
bodymassratio,generality_descending,34,0.021048141829241154
bodymassratio,vulnerability_descending,34,-0.006619286510590858
bodymassratio,size_descending,34,-0.0066429719895066425
bodymassratio,motility_descending,34,0.009706095791001451
bodymassratio,tiering_descending,34,-0.039483675018982534
bodymassratio,calcification_descending,34,0.019063867665603442
bodymassratio,generality_ascending,34,0.025482747704969926
bodymassratio,vulnerability_ascending,34,0.004654699206290335
bodymassratio,size_ascending,34,0.09296369518332136
bodymassratio,motility_ascending,34,-0.014324153213042102
bodymassratio,tiering_ascending,34,0.049915931063472044
bodymassratio,calcification_ascending,34,0.015194681861348529
bodymassratio,random,34,-0.00362844702467344
bodymassratio,generality_descending,34,0.021048141829241154
bodymassratio,vulnerability_descending,34,-0.006619286510590858
bodymassratio,size_descending,34,-0.009943302022509943
bodymassratio,motility_descending,34,0.009816366252009816
bodymassratio,tiering_descending,34,-0.017528931245745404
bodymassratio,calcification_descending,34,-0.011237733459955683
bodymassratio,generality_ascending,34,0.025482747704969926
bodymassratio,vulnerability_ascending,34,0.004654699206290335
bodymassratio,size_ascending,34,0.005914435472446522
bodymassratio,motility_ascending,34,-0.050200281878198943
bodymassratio,tiering_ascending,34,0.02823542779229633
bodymassratio,calcification_ascending,34,-0.007825828944440323
bodymassratio,random,34,-0.007214182956757214
bodymassratio,generality_descending,34,0.021048141829241154
bodymassratio,vulnerability_descending,34,-0.006619286510590858
bodymassratio,size_descending,34,0.012587797241262588
bodymassratio,motility_descending,34,-0.0336251557479179
bodymassratio,tiering_descending,34,-0.04016337644656229
bodymassratio,calcification_descending,34,0.029124860646599776
bodymassratio,generality_ascending,34,0.025482747704969926
bodymassratio,vulnerability_ascending,34,0.004654699206290335
bodymassratio,size_ascending,34,8.165931732810714e-5
bodymassratio,motility_ascending,34,0.017135227357020992
bodymassratio,tiering_ascending,34,0.016390182933757526
bodymassratio,calcification_ascending,34,-0.022226867335562988
bodymassratio,random,34,-0.030608459065050705
bodymassratio,generality_descending,34,0.021048141829241154
bodymassratio,vulnerability_descending,34,-0.006619286510590858
bodymassratio,size_descending,34,0.006984760522496371
bodymassratio,motility_descending,34,-0.04923596172390772
bodymassratio,tiering_descending,34,-0.04454022988505747
bodymassratio,calcification_descending,34,0.0033444816053511705
bodymassratio,generality_ascending,34,0.025482747704969926
bodymassratio,vulnerability_ascending,34,0.004654699206290335
bodymassratio,size_ascending,34,8.165931732810714e-5
bodymassratio,motility_ascending,34,-0.020415273132664436
bodymassratio,tiering_ascending,34,-0.023423028175879886
bodymassratio,calcification_ascending,34,-0.019397670795935018
bodymassratio,random,34,-0.05785920925747348
bodymassratio,generality_descending,34,0.021048141829241154
bodymassratio,vulnerability_descending,34,-0.006619286510590858
bodymassratio,size_descending,34,0.013687907252263688
bodymassratio,motility_descending,34,-0.05711849957374254
bodymassratio,tiering_descending,34,-0.04328018223234624
bodymassratio,calcification_descending,34,-0.043855334776050886
bodymassratio,generality_ascending,34,0.025482747704969926
bodymassratio,vulnerability_ascending,34,0.004654699206290335
bodymassratio,size_ascending,34,0.019400953029271615
bodymassratio,motility_ascending,34,0.0011079455523899967
bodymassratio,tiering_ascending,34,-0.0023118957545187053
bodymassratio,calcification_ascending,34,-0.011614623000761614
bodymassratio,random,34,-0.0012699564586357039
bodymassratio,generality_descending,34,0.021048141829241154
bodymassratio,vulnerability_descending,34,-0.006619286510590858
bodymassratio,size_descending,34,0.014788017263264787
bodymassratio,motility_descending,34,-0.003059862028039463
bodymassratio,tiering_descending,34,-0.04176157934700076
bodymassratio,calcification_descending,34,-0.0011312217194570137
bodymassratio,generality_ascending,34,0.025482747704969926
bodymassratio,vulnerability_ascending,34,0.004654699206290335
bodymassratio,size_ascending,34,8.165931732810714e-5
bodymassratio,motility_ascending,34,-0.0028137429127528136
bodymassratio,tiering_ascending,34,0.030466998147606512
bodymassratio,calcification_ascending,34,-0.0405570803352867
bodymassratio,random,34,-0.0028137429127528136
bodymassratio,generality_descending,34,0.021048141829241154
