model,extinction_mechanism,richness,links,connectance,diameter,complexity,distance,basal,top,generality,vulnerability,redundancy,S1,S2,S4,S5,robustness,r50,rep
adbm,calcification_descending,20,28,0.07,6,0.9158701360629683,3.0,1.0,14.0,1.2732056517228265,3.135534874207018,9.0,22.0,0.0,99.0,21.0,0.5321969696969698,0.5208333333333334,637
adbm,generality_ascending,20,19,0.0475,3,0.7811411840451811,3.0,1.0,17.0,0.22360679774997896,3.7902228791568717,0.0,18.0,0.0,136.0,0.0,0.6515151515151515,0.5208333333333334,638
adbm,vulnerability_ascending,20,39,0.0975,11,0.9069446340711037,3.0,1.0,9.0,2.350251946180731,3.0517466957034367,20.0,29.0,0.0,107.0,71.0,0.5101950354609928,0.5208333333333334,639
adbm,size_ascending,20,63,0.1575,9,0.8342746457557695,3.0,1.0,11.0,3.013565819319104,3.8563003813991137,44.0,55.0,0.0,209.0,154.0,0.4097222222222222,0.08333333333333333,640
adbm,motility_ascending,20,32,0.08,9,0.9046578398301446,3.0,1.0,11.0,1.9029063643750177,2.9091507170885533,13.0,24.0,0.0,90.0,44.0,0.5747863247863245,0.5208333333333334,641
adbm,calcification_ascending,20,29,0.0725,6,0.9241350760397133,3.0,1.0,14.0,1.3168942730211068,3.0517466957034363,10.0,22.0,0.0,95.0,23.0,0.500886524822695,0.5208333333333334,643
bodymassratio,random,20,79,0.1975,18,0.8954796979809408,1.0,1.0,1.0,3.9533463506782525,2.742933504576135,60.0,112.0,46.0,142.0,219.0,0.4827127659574466,0.4166666666666667,644
bodymassratio,generality_descending,20,20,0.05,2,0.8855545908934116,1.0,1.0,17.0,0.3244428422615251,3.1288134626740733,1.0,7.0,0.0,93.0,1.0,0.5179924242424243,0.5,645
bodymassratio,vulnerability_descending,18,34,0.10493827160493827,12,0.9107709881474946,4.0,3.0,4.0,2.8468535549618097,2.4707438481960633,17.0,29.0,3.0,64.0,81.0,0.5877976190476191,0.20833333333333334,646
bodymassratio,size_descending,20,50,0.125,14,0.9143676135394957,4.0,1.0,4.0,2.856202852887397,3.3950428258673977,31.0,61.0,6.0,141.0,109.0,0.5072463768115942,0.22916666666666666,647
bodymassratio,motility_descending,20,85,0.2125,15,0.8574711408171881,1.0,1.0,4.0,3.0413812651491097,4.265837364580679,66.0,92.0,68.0,243.0,158.0,0.5024038461538461,0.3958333333333333,648
bodymassratio,calcification_descending,20,83,0.2075,15,0.859039249092056,1.0,1.0,4.0,3.1834274809261465,4.094604922783663,64.0,90.0,63.0,227.0,164.0,0.4541666666666668,0.3958333333333333,650
bodymassratio,generality_ascending,20,61,0.1525,14,0.8930568409733971,1.0,1.0,4.0,3.2032056312059445,3.9930861300634706,42.0,41.0,47.0,167.0,113.0,0.5130813953488369,0.4583333333333333,651
bodymassratio,vulnerability_ascending,20,32,0.08,12,0.921923782430716,3.0,1.0,8.0,2.257152374587339,3.067658115858003,13.0,19.0,0.0,99.0,58.0,0.5101950354609928,0.5208333333333334,652
bodymassratio,size_ascending,20,31,0.0775,11,0.9449019576014949,3.0,1.0,9.0,2.0384462607326044,2.910507280798134,12.0,20.0,0.0,89.0,48.0,0.5101950354609928,0.5208333333333334,653
bodymassratio,motility_ascending,20,85,0.2125,15,0.8574711408171881,1.0,1.0,4.0,3.0413812651491097,4.265837364580679,66.0,92.0,68.0,243.0,158.0,0.5024038461538461,0.3958333333333333,654
bodymassratio,calcification_ascending,20,80,0.2,15,0.8696449609107125,1.0,1.0,4.0,2.8284271247461903,4.553772293962793,61.0,86.0,69.0,248.0,127.0,0.5520833333333334,0.375,656
lmatrix,random,20,27,0.0675,5,0.8833801581376103,3.0,1.0,15.0,0.9333020044867295,3.0309803868159815,8.0,19.0,0.0,92.0,13.0,0.5101851851851853,0.5,657
lmatrix,generality_descending,20,19,0.0475,2,0.7030243614276614,2.0,1.0,18.0,0.22360679774997896,4.019361038510318,0.0,1.0,0.0,153.0,0.0,0.5101950354609928,0.5208333333333334,658
lmatrix,vulnerability_descending,20,36,0.09,9,0.8509581017949243,3.0,1.0,11.0,1.9894458366193601,3.45801890348247,17.0,21.0,0.0,128.0,52.0,0.300438596491228,0.08333333333333333,659
lmatrix,size_descending,20,20,0.05,3,0.7789274424964795,3.0,1.0,17.0,0.3244428422615251,3.797506106852094,1.0,3.0,0.0,137.0,1.0,0.5101950354609928,0.5208333333333334,660
lmatrix,motility_descending,20,26,0.065,7,0.9276856318087128,3.0,1.0,13.0,1.2182817926554552,2.9929742292312014,7.0,14.0,0.0,89.0,18.0,0.5846688034188031,0.5208333333333334,661
lmatrix,calcification_descending,20,21,0.0525,3,0.9322453768628631,3.0,1.0,17.0,0.3940344628262062,2.928534751283256,2.0,11.0,0.0,82.0,2.0,0.5336174242424243,0.5208333333333334,663
lmatrix,generality_ascending,20,20,0.05,3,0.8927803838763758,3.0,1.0,17.0,0.3244428422615251,3.1288134626740733,1.0,14.0,0.0,93.0,1.0,0.565705128205128,0.5208333333333334,664
lmatrix,vulnerability_ascending,20,32,0.08,9,0.9086621087124653,3.0,1.0,11.0,1.635140425323255,3.2346804934547775,13.0,19.0,0.0,109.0,35.0,0.5101950354609928,0.5208333333333334,665
lmatrix,size_ascending,20,37,0.0925,8,0.8497659934363967,3.0,1.0,12.0,1.954078056944394,3.133435981894569,18.0,25.0,0.0,109.0,52.0,0.30555555555555547,0.08333333333333333,666
lmatrix,motility_ascending,20,26,0.065,7,0.9276856318087128,3.0,1.0,13.0,1.2182817926554552,2.9929742292312014,7.0,14.0,0.0,89.0,18.0,0.5846688034188031,0.5208333333333334,667
lmatrix,calcification_ascending,20,23,0.0575,4,0.9593474526520616,3.0,1.0,16.0,0.6708203932499369,2.9607075967890193,4.0,12.0,0.0,85.0,6.0,0.5053191489361701,0.5208333333333334,669
niche,random,20,43,0.1075,8,0.9216444025517366,2.0,4.0,2.0,2.2307657406087453,1.5985190514644287,24.0,16.0,0.0,26.0,19.0,0.4233156028368794,0.4375,670
niche,generality_descending,20,19,0.0475,1,0.9396124209943105,1.0,1.0,13.0,0.22360679774997896,2.459674775249769,0.0,8.0,0.0,57.0,0.0,0.5317982456140352,0.4791666666666667,671
niche,vulnerability_descending,19,42,0.11634349030470914,6,0.936988744403832,1.0,1.0,1.0,1.902599022636055,1.6186052764450238,24.0,35.0,1.0,36.0,28.0,0.47782258064516137,0.3333333333333333,672
niche,generality_ascending,20,62,0.155,8,0.8950504374568033,1.0,1.0,2.0,2.074912807299318,2.6930710311737727,43.0,33.0,5.0,30.0,22.0,0.5113636363636364,0.375,673
niche,vulnerability_ascending,18,56,0.1728395061728395,12,0.8862346930897269,2.0,4.0,0.0,3.755605831739893,1.0226199851298272,39.0,8.0,2.0,16.0,29.0,0.5613425925925926,0.5208333333333334,674
pfim,random,20,40,0.1,15,0.9180518284852908,3.0,1.0,1.0,3.276712087636501,2.919985580353726,21.0,9.0,0.0,92.0,16.0,0.521705426356589,0.5333333333333333,675
pfim,generality_descending,20,19,0.0475,1,NaN,2.0,1.0,19.0,0.22360679774997902,4.2485291572496005,0.0,0.0,0.0,171.0,0.0,0.5108585858585858,0.5333333333333333,676
pfim,vulnerability_descending,20,35,0.0875,13,0.9425107566945573,3.0,1.0,0.0,2.7505980211009042,3.3541019662496847,16.0,0.0,0.0,120.0,0.0,0.49031339031339016,0.4444444444444444,677
pfim,size_descending,20,35,0.0875,14,0.9259845396975747,3.0,1.0,3.0,2.971354466976475,3.2261268941010526,16.0,6.0,0.0,108.0,6.0,0.4976359338061464,0.5333333333333333,678
pfim,motility_descending,20,40,0.1,16,0.8887852204546154,3.0,1.0,2.0,3.4943563521469123,2.7144835701531846,21.0,9.0,0.0,79.0,15.0,0.6011396011396012,0.5555555555555556,679
pfim,calcification_descending,20,40,0.1,15,0.9160883801374822,3.0,1.0,2.0,3.1455900626281967,2.919985580353726,21.0,11.0,0.0,92.0,22.0,0.5118357487922706,0.5555555555555556,681
pfim,generality_ascending,20,42,0.105,11,0.9412565043058253,1.0,1.0,0.0,2.7125439603519985,2.653696528082647,23.0,5.0,0.0,78.0,6.0,0.5055555555555556,0.5111111111111111,682
pfim,vulnerability_ascending,20,31,0.0775,10,0.9552467358845924,3.0,1.0,4.0,1.7312909694943341,3.42552339450715,12.0,10.0,0.0,120.0,22.0,0.5108585858585858,0.5333333333333333,683
pfim,size_ascending,20,33,0.0825,8,0.9398232035606143,3.0,1.0,6.0,1.7851728502481652,3.0482954684803594,14.0,6.0,0.0,91.0,3.0,0.5282608695652176,0.5777777777777777,684
pfim,motility_ascending,20,40,0.1,16,0.8887852204546154,3.0,1.0,2.0,3.4943563521469123,2.7144835701531846,21.0,9.0,0.0,79.0,15.0,0.6011396011396012,0.5555555555555556,685
pfim,calcification_ascending,20,38,0.095,16,0.8900519345181721,3.0,1.0,2.0,3.3857285618810087,2.95403381657585,19.0,5.0,0.0,92.0,3.0,0.5033096926713946,0.5777777777777777,687
random,random,20,89,0.2225,6,0.726258837580602,1.0,0.0,14.0,1.7312909694943341,7.394699381811841,70.0,0.0,5.0,83.0,0.0,0.5085568917668823,0.5319148936170213,688
random,generality_descending,20,76,0.19,5,0.7549291124617381,1.0,0.0,15.0,1.2396943596157715,7.142165380036329,57.0,0.0,0.0,36.0,0.0,0.5920069005175388,0.5319148936170213,689
random,vulnerability_descending,4,3,0.1875,1,NaN,2.0,1.0,3.0,0.5,1.5,0.0,0.0,0.0,3.0,0.0,0.7056737588652481,0.19148936170212766,690
random,size_descending,15,22,0.09777777777777778,2,0.8580327848781134,1.0,0.0,13.0,0.5163977794943222,4.155317877932646,8.0,0.0,0.0,15.0,0.0,0.6782831988261189,0.5319148936170213,691
random,motility_descending,4,3,0.1875,1,NaN,2.0,1.0,3.0,0.5,1.5,0.0,0.0,0.0,3.0,0.0,0.698936170212766,0.2127659574468085,692
random,calcification_descending,4,3,0.1875,1,NaN,2.0,1.0,3.0,0.5,1.5,0.0,0.0,0.0,3.0,0.0,0.7212765957446807,0.2978723404255319,694
random,generality_ascending,20,121,0.3025,8,0.6901502660024371,1.0,0.0,11.0,0.9445132413883326,8.917605295735303,102.0,0.0,3.0,55.0,0.0,0.52080378250591,0.5319148936170213,695
random,vulnerability_ascending,20,183,0.4575,17,0.7578879560651077,1.0,0.0,2.0,3.2326459750489227,8.29251406231453,164.0,0.0,15.0,26.0,8.0,0.5000000000000001,0.5319148936170213,696
random,size_ascending,20,80,0.2,6,0.6910555214129045,1.0,0.0,13.0,0.7947194142390263,7.8539296232087406,61.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.5319148936170213,697
random,motility_ascending,4,3,0.1875,1,NaN,2.0,1.0,3.0,0.5,1.5,0.0,0.0,0.0,3.0,0.0,0.698936170212766,0.2127659574468085,698
random,calcification_ascending,4,3,0.1875,1,NaN,2.0,1.0,3.0,0.5,1.5,0.0,0.0,0.0,3.0,0.0,0.7272036474164133,0.2765957446808511,700
adbm,random,20,27,0.0675,7,0.9486926795268115,3.0,1.0,13.0,1.1821033884786185,2.9784312366712355,8.0,19.0,0.0,89.0,18.0,0.5075354609929077,0.5208333333333334,701
adbm,generality_descending,20,19,0.0475,2,0.9954423329744269,2.0,1.0,18.0,0.22360679774997896,2.964260802504253,0.0,8.0,0.0,83.0,0.0,0.5630208333333333,0.5208333333333334,702
adbm,vulnerability_descending,18,35,0.10802469135802469,7,0.8525220775786768,3.0,1.0,11.0,1.95454890906022,3.1524448443600126,18.0,23.0,0.0,101.0,49.0,0.2825520833333333,0.08333333333333333,703
adbm,size_descending,20,19,0.0475,2,0.9537435083137782,2.0,1.0,18.0,0.22360679774997896,3.268268493769816,0.0,5.0,0.0,101.0,0.0,0.5101950354609928,0.5208333333333334,704
adbm,motility_descending,20,31,0.0775,8,0.9532397922452986,3.0,1.0,12.0,1.5035046776746235,2.981963323576917,12.0,22.0,0.0,93.0,30.0,0.5729166666666664,0.5208333333333334,705
adbm,calcification_descending,20,20,0.05,3,0.9017982615938291,3.0,1.0,17.0,0.3244428422615251,2.955814964652415,1.0,12.0,0.0,83.0,1.0,0.511322463768116,0.5208333333333334,707
adbm,generality_ascending,20,30,0.075,4,0.9093958778564979,3.0,1.0,16.0,0.8271701918685112,3.620119218740556,11.0,25.0,0.0,132.0,14.0,0.5773026315789475,0.5208333333333334,708
adbm,vulnerability_ascending,20,36,0.09,11,0.9109127336697592,3.0,1.0,9.0,2.330574810506717,2.966479394838265,17.0,24.0,0.0,98.0,66.0,0.5101950354609928,0.5208333333333334,709
adbm,size_ascending,13,15,0.08875739644970414,3,0.9147198319043119,3.0,1.0,10.0,0.5547001962252291,2.8238907511373337,3.0,13.0,0.0,49.0,3.0,0.5396825396825398,0.2708333333333333,710
adbm,motility_ascending,20,31,0.0775,8,0.9532397922452986,3.0,1.0,12.0,1.5035046776746235,2.981963323576917,12.0,22.0,0.0,93.0,30.0,0.5729166666666664,0.5208333333333334,711
adbm,calcification_ascending,20,25,0.0625,4,0.968699100252733,3.0,1.0,16.0,0.7863975156570492,3.006571749386754,6.0,17.0,0.0,89.0,9.0,0.5044326241134752,0.5208333333333334,713
bodymassratio,random,20,84,0.21,11,0.8605808759394706,1.0,1.0,7.0,3.901416746718934,3.7077443845352436,65.0,62.0,35.0,230.0,244.0,0.5144927536231884,0.5208333333333334,714
bodymassratio,generality_descending,20,20,0.05,2,0.8112781244591328,1.0,1.0,17.0,0.3244428422615251,4.013136324359632,1.0,2.0,0.0,153.0,1.0,0.5101950354609928,0.5208333333333334,715
bodymassratio,vulnerability_descending,19,38,0.10526315789473684,12,0.9090764747427611,2.0,2.0,5.0,2.1343747458109497,3.5746017649212027,20.0,40.0,2.0,132.0,58.0,0.6574074074074074,0.3125,716
bodymassratio,size_descending,17,27,0.09342560553633218,11,0.9017169226816362,1.0,1.0,4.0,2.0018373912924274,3.0012252399939046,11.0,26.0,1.0,79.0,39.0,0.5878623188405797,0.3333333333333333,717
bodymassratio,motility_descending,20,76,0.19,16,0.8938165194253709,1.0,1.0,2.0,3.0192365713345835,3.778052965553331,57.0,74.0,51.0,191.0,142.0,0.5753205128205126,0.5,718
bodymassratio,calcification_descending,20,66,0.165,14,0.9206646604335086,1.0,1.0,4.0,2.556724878680371,3.540740332933659,47.0,77.0,21.0,174.0,117.0,0.4875000000000002,0.4791666666666667,720
bodymassratio,generality_ascending,20,48,0.12,14,0.9105353998976095,1.0,1.0,4.0,2.722228189514882,3.6763826614872683,29.0,32.0,28.0,134.0,76.0,0.5357905982905983,0.4791666666666667,721
bodymassratio,vulnerability_ascending,20,41,0.1025,10,0.8849258448881838,3.0,1.0,9.0,2.3502519461807316,3.203205631205944,22.0,28.0,0.0,119.0,74.0,0.5101950354609928,0.5208333333333334,722
bodymassratio,size_ascending,20,41,0.1025,9,0.8894514135895252,1.0,1.0,9.0,2.3502519461807316,3.2521248114845904,22.0,28.0,0.0,122.0,74.0,0.5101950354609928,0.5208333333333334,723
bodymassratio,motility_ascending,20,76,0.19,16,0.8938165194253709,1.0,1.0,2.0,3.0192365713345835,3.778052965553331,57.0,74.0,51.0,191.0,142.0,0.5753205128205126,0.5,724
bodymassratio,calcification_ascending,20,74,0.185,16,0.8852001455125709,1.0,1.0,2.0,3.096687534158157,3.7988918051674516,55.0,75.0,62.0,175.0,129.0,0.5261627906976742,0.4583333333333333,726
lmatrix,random,20,21,0.0525,4,0.8685893832533695,3.0,1.0,16.0,0.5104177855340405,4.006245124802026,2.0,3.0,0.0,153.0,3.0,0.42863475177304955,0.375,727
lmatrix,generality_descending,20,19,0.0475,2,0.9954423329744269,3.0,1.0,18.0,0.22360679774997896,2.964260802504253,0.0,8.0,0.0,83.0,0.0,0.5528455284552847,0.5208333333333334,728
lmatrix,vulnerability_descending,20,19,0.0475,1,NaN,2.0,1.0,19.0,0.22360679774997896,4.2485291572496005,0.0,0.0,0.0,171.0,0.0,0.31490384615384603,0.14583333333333334,729
lmatrix,size_descending,20,19,0.0475,1,NaN,2.0,1.0,19.0,0.22360679774997896,4.2485291572496005,0.0,0.0,0.0,171.0,0.0,0.5101950354609928,0.5208333333333334,730
lmatrix,motility_descending,20,22,0.055,5,0.9461660250518248,3.0,1.0,15.0,0.7181848464596079,3.110254685797663,3.0,9.0,0.0,93.0,6.0,0.5782585470085467,0.5208333333333334,731
lmatrix,calcification_descending,20,19,0.0475,2,0.9735429262867762,2.0,1.0,18.0,0.22360679774997896,3.1367935354770364,0.0,6.0,0.0,93.0,0.0,0.5144927536231882,0.5208333333333334,733
lmatrix,generality_ascending,20,25,0.0625,4,0.9675571864784807,3.0,1.0,16.0,0.7863975156570492,2.971354466976475,6.0,16.0,0.0,87.0,9.0,0.5699786324786322,0.5208333333333334,734
lmatrix,vulnerability_ascending,20,31,0.0775,8,0.8833770298985287,3.0,1.0,12.0,1.7312909694943344,2.9285347512832565,12.0,20.0,0.0,90.0,37.0,0.5101950354609928,0.5208333333333334,735
lmatrix,size_ascending,20,22,0.055,3,0.8837727557446463,3.0,1.0,17.0,0.4472135954999579,3.291136421871391,3.0,8.0,0.0,104.0,3.0,0.3232142857142856,0.1875,736
lmatrix,motility_ascending,20,22,0.055,5,0.9461660250518248,3.0,1.0,15.0,0.7181848464596079,3.110254685797663,3.0,9.0,0.0,93.0,6.0,0.5782585470085467,0.5208333333333334,737
lmatrix,calcification_ascending,20,19,0.0475,2,0.9537435083137782,2.0,1.0,18.0,0.22360679774997896,3.268268493769816,0.0,5.0,0.0,101.0,0.0,0.5079787234042552,0.5208333333333334,739
niche,random,20,35,0.0875,7,0.9376080505544803,1.0,1.0,7.0,1.5517392618742702,1.8027756377319946,16.0,22.0,7.0,31.0,25.0,0.4909420289855072,0.5,740
niche,generality_descending,18,18,0.05555555555555555,2,0.9173283138829244,1.0,1.0,11.0,0.3429971702850177,2.7865221840769436,1.0,6.0,0.0,66.0,1.0,0.5256410256410255,0.4791666666666667,741
niche,vulnerability_descending,20,41,0.1025,12,0.9395900350099151,1.0,1.0,5.0,1.7614288458371994,1.7910596686995397,22.0,29.0,0.0,33.0,18.0,0.5015432098765432,0.2916666666666667,742
niche,generality_ascending,19,48,0.1329639889196676,12,0.913277860244271,1.0,1.0,3.0,1.9255135260966842,2.169700979209183,30.0,11.0,4.0,15.0,0.0,0.4978070175438597,0.4375,743
niche,vulnerability_ascending,20,53,0.1325,9,0.911089126669417,1.0,1.0,0.0,2.4121403467940206,1.4244112357114613,34.0,30.0,4.0,30.0,37.0,0.5392441860465111,0.5208333333333334,744
pfim,random,20,23,0.0575,6,0.8559056193188284,3.0,1.0,14.0,0.9333020044867297,3.7735227154756235,4.0,6.0,0.0,137.0,10.0,0.4983811285846438,0.5106382978723404,745
pfim,generality_descending,20,19,0.0475,1,0.7030243614276614,2.0,1.0,18.0,0.22360679774997896,4.019361038510318,0.0,1.0,0.0,153.0,0.0,0.5123307543520308,0.5106382978723404,746
pfim,vulnerability_descending,20,32,0.08,10,0.9183015511647529,3.0,1.0,1.0,2.087557121815378,2.927186542164947,13.0,9.0,0.0,91.0,15.0,0.49999999999999994,0.46808510638297873,747
pfim,size_descending,20,41,0.1025,14,0.9476327498607753,3.0,1.0,1.0,3.2521248114845904,3.3320611607453077,22.0,13.0,0.0,120.0,31.0,0.48641919420552293,0.48936170212765956,748
pfim,motility_descending,20,39,0.0975,15,0.9023402676655602,3.0,1.0,2.0,3.2843328249833568,2.9285347512832565,20.0,10.0,0.0,92.0,16.0,0.5777414075286417,0.5106382978723404,749
pfim,calcification_descending,20,42,0.105,13,0.9319481899388481,3.0,1.0,2.0,3.160612865285865,3.127130852462214,23.0,15.0,0.0,106.0,40.0,0.5039315448658648,0.5319148936170213,751
pfim,generality_ascending,19,36,0.0997229916897507,13,0.9432628999412985,1.0,1.0,2.0,2.2581884785549593,2.7667617823430186,18.0,17.0,2.0,78.0,24.0,0.5089064819396337,0.5106382978723404,752
pfim,vulnerability_ascending,20,20,0.05,3,0.8274942368192995,3.0,1.0,16.0,0.3244428422615251,3.7836212117076693,1.0,3.0,0.0,136.0,1.0,0.5104070305272893,0.5319148936170213,753
pfim,size_ascending,20,32,0.08,12,0.9278274363362904,3.0,1.0,5.0,1.8750438591361565,2.8172401575412698,13.0,18.0,3.0,82.0,40.0,0.5208239022181983,0.5531914893617021,754
pfim,motility_ascending,20,39,0.0975,15,0.9023402676655602,3.0,1.0,2.0,3.2843328249833568,2.9285347512832565,20.0,10.0,0.0,92.0,16.0,0.5777414075286417,0.5106382978723404,755
pfim,calcification_ascending,20,40,0.1,15,0.9122845597261935,3.0,1.0,1.0,3.2927352251825375,2.9019050004400464,21.0,11.0,0.0,92.0,18.0,0.49411498415572663,0.5319148936170213,757
random,random,20,84,0.21,6,0.7408143685766158,1.0,0.0,14.0,1.0563093645728086,7.613008258030599,65.0,0.0,0.0,10.0,1.0,0.5311895551257252,0.5319148936170213,758
random,generality_descending,20,41,0.1025,3,0.7303098946771124,1.0,0.0,17.0,0.5104177855340405,5.844250435932287,22.0,0.0,0.0,1.0,0.0,0.593225083986562,0.5319148936170213,759
random,vulnerability_descending,6,7,0.19444444444444445,2,0.8685893832533697,2.0,1.0,4.0,0.752772652709081,2.0412414523193148,2.0,0.0,0.0,6.0,0.0,0.6648936170212765,0.19148936170212766,760
random,size_descending,16,22,0.0859375,3,0.919629992120994,1.0,0.0,13.0,0.806225774829855,4.031128874149275,7.0,0.0,0.0,2.0,2.0,0.6918693009118541,0.5319148936170213,761
random,motility_descending,6,7,0.19444444444444445,2,0.8685893832533697,2.0,1.0,4.0,0.752772652709081,2.0412414523193148,2.0,0.0,0.0,6.0,0.0,0.4870820668693009,0.19148936170212766,762
random,calcification_descending,6,7,0.19444444444444445,2,0.8685893832533697,2.0,1.0,4.0,0.752772652709081,2.0412414523193148,2.0,0.0,0.0,6.0,0.0,0.5727883538633818,0.2978723404255319,764
random,generality_ascending,20,100,0.25,7,0.7255307032479374,1.0,0.0,12.0,1.2565617248750864,8.098082944031942,81.0,0.0,4.0,23.0,0.0,0.5000000000000001,0.5319148936170213,765
random,vulnerability_ascending,20,198,0.495,16,0.7422853076246096,1.0,0.0,3.0,2.9540338165758504,8.515620322306779,179.0,0.0,10.0,35.0,9.0,0.5000000000000001,0.5319148936170213,766
random,size_ascending,20,79,0.1975,4,0.42966164580846594,1.0,0.0,16.0,0.22360679774997896,8.10766369099729,60.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.5319148936170213,767
random,motility_ascending,6,7,0.19444444444444445,2,0.8685893832533697,2.0,1.0,4.0,0.752772652709081,2.0412414523193148,2.0,0.0,0.0,6.0,0.0,0.4870820668693009,0.19148936170212766,768
random,calcification_ascending,5,6,0.24,2,0.8504896251021614,2.0,1.0,3.0,0.8366600265340756,1.7888543819998317,2.0,0.0,0.0,3.0,0.0,0.5561465721040189,0.2765957446808511,770
adbm,random,16,25,0.09765625,6,0.9116018045293615,3.0,1.0,10.0,1.4127396551853895,2.6575364531836625,10.0,16.0,0.0,60.0,22.0,0.46143617021276595,0.5,771
adbm,generality_descending,20,22,0.055,3,0.8398099442036355,3.0,1.0,17.0,0.4472135954999579,3.4473483326051912,3.0,7.0,0.0,114.0,3.0,0.5153985507246376,0.5208333333333334,772
adbm,vulnerability_descending,18,40,0.12345679012345678,10,0.8824613568698552,3.0,1.0,8.0,2.462795053820797,3.0784938172759966,23.0,29.0,0.0,105.0,76.0,0.3194444444444445,0.08333333333333333,773
adbm,size_descending,20,23,0.0575,3,0.8479075512889436,3.0,1.0,17.0,0.4893604849295929,3.328900561351814,4.0,9.0,0.0,107.0,4.0,0.5101950354609928,0.5208333333333334,774
adbm,motility_descending,20,31,0.0775,7,0.9052781856678653,3.0,1.0,13.0,1.4317821063276355,3.0170567742333536,12.0,23.0,0.0,95.0,28.0,0.5745192307692305,0.5208333333333334,775
adbm,calcification_descending,20,33,0.0825,5,0.9357412022720802,3.0,1.0,15.0,0.9880869341680842,3.513507768897809,14.0,24.0,0.0,128.0,20.0,0.5144927536231885,0.5208333333333334,777
adbm,generality_ascending,20,30,0.075,6,0.9004106811431551,3.0,1.0,14.0,1.1470786693528088,3.4105100714362977,11.0,25.0,0.0,118.0,20.0,0.5678418803418801,0.5,778
adbm,vulnerability_ascending,20,48,0.12,13,0.9039015796907307,3.0,1.0,7.0,2.945111918166492,3.185493434470181,29.0,36.0,0.0,130.0,116.0,0.5101950354609928,0.5208333333333334,779
adbm,size_ascending,20,44,0.11,9,0.8783039641233803,3.0,1.0,11.0,2.21478286924356,3.2863353450309964,25.0,34.0,0.0,129.0,73.0,0.4239583333333334,0.10416666666666667,780
adbm,motility_ascending,20,31,0.0775,7,0.9052781856678653,3.0,1.0,13.0,1.4317821063276355,3.0170567742333536,12.0,23.0,0.0,95.0,28.0,0.5745192307692305,0.5208333333333334,781
adbm,calcification_ascending,20,28,0.07,5,0.9724155335822993,3.0,1.0,15.0,1.142481141154959,3.0847673289381503,9.0,21.0,0.0,96.0,18.0,0.5113224637681159,0.5208333333333334,783
